castFemalePercentage,crewFemalePercentage,budget_x,revenue_x,movieDatasetRevenueRatio,budget_y,revenue_y,bechdelRevenueRatio,vote_average,vote_count,runtime,binary,nowomen,notalk,men,dubious,ok,clean_test
50.0,30.0,7800000,22441323.0,2.8770926923,7800000,32571431.0,4.1758244872,6.5,154.0,102.0,1,0,0,0,0,1,ok
14.3,14.6,140000000,655011224.0,4.6786516,125000000,940365327.0,7.522922616,7.5,7191.0,143.0,0,0,0,1,0,0,men
8.7,26.7,78000000,179265204.0,2.2982718462,78000000,245730408.0,3.1503898462,5.7,1181.0,110.0,0,1,0,0,0,0,nowomen
9.1,10.0,95000000,156505388.0,1.6474251368,90000000,222107516.0,2.4678612889,5.5,1443.0,117.0,0,1,0,0,0,0,nowomen
29.6,11.1,38000000,197011982.0,5.1845258421,40000000,279612626.0,6.99031565,4.7,525.0,84.0,1,0,0,0,0,1,ok
43.5,46.7,26000000,110230332.0,4.2396281538,26000000,271044876.0,10.4248029231,6.0,919.0,97.0,1,0,0,0,0,1,ok
13.3,25.9,80000000,116643346.0,1.458041825,70000000,324032345.0,4.6290335,5.8,780.0,117.0,1,0,0,0,0,1,ok
35.7,28.6,11000000,48572000.0,4.4156363636,10000000,33334168.0,3.3334168,6.6,882.0,96.0,1,0,0,0,0,1,ok
25.0,4.8,10000000,57500000.0,5.75,10000000,70147956.0,7.0147956,6.4,753.0,90.0,0,0,1,0,0,0,notalk
18.2,21.4,17000000,63102666.0,3.7119215294,25000000,71247602.0,2.84990408,5.5,304.0,104.0,1,0,0,0,0,1,ok
18.2,12.5,1500000,30553394.0,20.3689293333,1500000,51509852.0,34.3399013333,5.5,332.0,93.0,1,0,0,0,0,1,ok
44.4,36.0,4000000,119723856.0,29.930964,4000000,157136138.0,39.2840345,7.3,1943.0,102.0,0,0,0,0,1,0,dubious
36.8,15.6,22000000,95708457.0,4.3503844091,22000000,147679147.0,6.7126885,6.6,2556.0,121.0,0,0,0,0,1,0,dubious
66.7,0.0,8000000,1477676.0,0.1847095,2000000,21741401.0,10.8707005,7.3,233.0,80.0,1,0,0,0,0,1,ok
50.0,9.1,5952000,2120439.0,0.3562565524,5952000,4240878.0,0.7125131048,7.1,464.0,87.0,0,0,0,1,0,0,men
70.5,55.6,35000000,131282949.0,3.7509414,20000000,212422354.0,10.6211177,6.8,1454.0,108.0,0,0,0,0,1,0,dubious
20.0,25.0,25000000,156822020.0,6.2728808,30000000,246970382.0,8.2323460667,7.6,1473.0,138.0,1,0,0,0,0,1,ok
45.0,29.7,30000000,180949000.0,6.0316333333,55000000,250196276.0,4.5490232,7.7,5091.0,111.0,1,0,0,0,0,1,ok
50.0,50.0,12000000,23.0,1.9167e-06,12000000,28411101.0,2.36759175,4.7,93.0,119.0,1,0,0,0,0,1,ok
52.9,17.2,48000000,220673217.0,4.5973586875,45000000,265200082.0,5.8933351556,5.8,948.0,84.0,1,0,0,0,0,1,ok
41.2,16.7,6000000,2944752.0,0.490792,6000000,5140694.0,0.8567823333,6.6,114.0,94.0,0,0,0,1,0,0,men
28.6,46.2,150000000,424988211.0,2.83325474,110000000,563519518.0,5.1229047091,6.4,3155.0,129.0,1,0,0,0,0,1,ok
45.5,18.2,40000000,244931766.0,6.12329415,45000000,307440181.0,6.8320040222,7.0,1917.0,135.0,1,0,0,0,0,1,ok
0.0,15.8,150000000,212011111.0,1.4134074067,135000000,306838523.0,2.2728779481,6.9,808.0,138.0,0,1,0,0,0,0,nowomen
40.7,30.8,20000000,60427839.0,3.02139195,20000000,75916326.0,3.7958163,7.2,943.0,124.0,0,0,0,0,1,0,dubious
13.3,30.3,80000000,43935763.0,0.5491970375,80000000,46183923.0,0.5772990375,5.4,324.0,116.0,0,0,1,0,0,0,notalk
8.7,0.0,12000000,79567667.0,6.6306389167,12000000,148867674.0,12.4056395,7.0,517.0,114.0,0,0,1,0,0,0,notalk
25.0,9.1,65000000,17218080.0,0.2648935385,65000000,34437832.0,0.5298128,5.4,275.0,100.0,1,0,0,0,0,1,ok
6.2,21.1,140000000,456758981.0,3.26256415,140000000,567921150.0,4.0565796429,7.3,1946.0,154.0,0,1,0,0,0,0,nowomen
40.0,44.4,70000000,122919055.0,1.7559865,70000000,189865734.0,2.7123676286,7.6,2064.0,125.0,0,0,1,0,0,0,notalk
63.6,42.9,80000000,266728738.0,3.334109225,80000000,391370484.0,4.89213105,6.3,422.0,128.0,0,0,0,0,1,0,dubious
17.4,26.1,94000000,1118888979.0,11.9030742447,94000000,1519254572.0,16.1622826809,8.1,8226.0,201.0,0,0,1,0,0,0,notalk
62.5,30.8,16500000,16942795.0,1.0268360606,16500000,29163408.0,1.7674792727,7.0,202.0,126.0,1,0,0,0,0,1,ok
62.5,27.8,8000000,60378584.0,7.547323,5000000,92472904.0,18.4945808,7.0,500.0,110.0,1,0,0,0,0,1,ok
40.0,20.8,79000000,173013509.0,2.1900444177,80000000,257265228.0,3.21581535,6.7,545.0,154.0,1,0,0,0,0,1,ok
44.4,38.1,100000000,121975011.0,1.21975011,100000000,143673335.0,1.43673335,6.9,671.0,113.0,1,0,0,0,0,1,ok
30.8,19.4,13000000,96060858.0,7.3892967692,13000000,153971523.0,11.8439633077,7.3,2119.0,113.0,0,0,0,1,0,0,men
11.1,0.0,28000000,64445708.0,2.3016324286,28000000,128852798.0,4.6018856429,7.0,162.0,135.0,0,0,1,0,0,0,notalk
50.0,57.1,2000000,4601043.0,2.3005215,2000000,14107039.0,7.0535195,6.6,355.0,100.0,1,0,0,0,0,1,ok
56.2,25.0,75000000,196482882.0,2.61977176,75000000,317101328.0,4.2280177067,6.6,2161.0,99.0,0,0,0,1,0,0,men
27.3,9.1,4800000,79384880.0,16.5385166667,6400000,83448398.0,13.0388121875,7.4,602.0,121.0,1,0,0,0,0,1,ok
22.2,15.8,40000000,92913171.0,2.322829275,40000000,140069582.0,3.50173955,6.4,1007.0,96.0,0,0,1,0,0,0,notalk
35.3,22.2,28000000,102356381.0,3.6555850357,28000000,162443640.0,5.8015585714,6.8,1039.0,101.0,1,0,0,0,0,1,ok
37.5,25.0,20000000,72258126.0,3.6129063,20000000,107359962.0,5.3679981,7.9,3758.0,108.0,0,0,0,1,0,0,men
14.3,8.7,66000000,99318987.0,1.5048331364,60000000,159447916.0,2.6574652667,6.5,2278.0,122.0,0,0,1,0,0,0,notalk
29.4,4.8,110000000,103951461.0,0.9450132818,110000000,126508814.0,1.1500801273,5.7,405.0,76.0,1,0,0,0,0,1,ok
50.0,50.0,31000000,27388767.0,0.8835086129,35000000,45827354.0,1.3093529714,5.9,454.0,96.0,1,0,0,0,0,1,ok
33.3,7.4,40000000,26155781.0,0.653894525,30000000,42647938.0,1.4215979333,5.5,282.0,98.0,0,0,1,0,0,0,notalk
26.7,10.0,650000,55000000.0,84.6153846154,28000000,162443640.0,5.8015585714,7.4,597.0,127.0,0,1,0,0,0,0,nowomen
28.6,50.0,20000000,11341016.0,0.5670508,20000000,16095050.0,0.8047525,6.4,24.0,98.0,1,0,0,0,0,1,ok
69.8,45.8,37000000,96455697.0,2.6069107297,30000000,153579446.0,5.1193148667,6.3,1260.0,98.0,1,0,0,0,0,1,ok
68.2,50.0,17000000,129042871.0,7.5907571176,18000000,217000253.0,12.0555696111,6.9,2401.0,97.0,1,0,0,0,0,1,ok
30.8,32.4,160000000,300257475.0,1.8766092188,170000000,420301092.0,2.4723593647,6.0,1674.0,132.0,1,0,0,0,0,1,ok
15.8,19.2,175000000,497409852.0,2.8423420114,150000000,617459842.0,4.1163989467,6.9,2841.0,163.0,0,0,1,0,0,0,notalk
50.0,25.0,10000000,8801940.0,0.880194,10000000,17603880.0,1.760388,6.4,138.0,114.0,0,0,0,1,0,0,men
3.0,9.1,22000000,50750000.0,2.3068181818,26000000,101600000.0,3.9076923077,7.0,210.0,175.0,0,0,1,0,0,0,notalk
50.0,0.0,2090000,40000000.0,19.1387559809,1000000,18000000.0,18.0,6.6,53.0,109.0,1,0,0,0,0,1,ok
33.3,9.1,150000000,919838758.0,6.1322583867,70000000,1378234379.0,19.6890625571,6.7,3082.0,93.0,1,0,0,0,0,1,ok
21.1,21.1,125000000,544272402.0,4.354179216,125000000,743060249.0,5.944481992,6.2,2462.0,124.0,1,0,0,0,0,1,ok
66.7,36.0,50000000,49718611.0,0.99437222,50000000,80825830.0,1.6165166,5.9,195.0,119.0,1,0,0,0,0,1,ok
27.5,21.4,130000000,789804554.0,6.0754196462,130000000,1046227501.0,8.0479038538,7.7,6037.0,141.0,1,0,0,0,0,1,ok
35.3,19.1,105000000,115772733.0,1.1025974571,120000000,164925502.0,1.3743791833,6.3,1593.0,119.0,0,0,0,1,0,0,men
47.4,26.7,90000000,102000000.0,1.1333333333,100000000,155697594.0,1.55697594,5.4,339.0,93.0,1,0,0,0,0,1,ok
53.8,0.0,400000,46118097.0,115.2952425,400000,90663669.0,226.6591725,6.7,567.0,95.0,0,0,1,0,0,0,notalk
18.2,19.2,110000000,72178895.0,0.6561717727,110000000,96008318.0,0.8728028909,5.7,687.0,120.0,0,0,1,0,0,0,notalk
10.5,22.6,20000000,167722310.0,8.3861155,30000000,282118440.0,9.403948,6.2,1009.0,92.0,1,0,0,0,0,1,ok
21.1,32.3,60000000,219417255.0,3.65695425,75000000,295747918.0,3.9433055733,7.1,1974.0,128.0,0,0,1,0,0,0,notalk
53.3,21.1,37000000,113086475.0,3.0563912162,20000000,180597994.0,9.0298997,6.3,704.0,109.0,1,0,0,0,0,1,ok
42.3,26.1,29000000,115603229.0,3.9863182414,30000000,183278574.0,6.1092858,7.7,3163.0,123.0,0,0,0,0,1,0,dubious
32.7,10.8,200000000,783766341.0,3.918831705,200000000,1157229486.0,5.78614743,6.7,4432.0,127.0,0,0,1,0,0,0,notalk
50.0,41.7,2700000,15992615.0,5.9231907407,2000000,17086612.0,8.543306,7.6,734.0,80.0,0,1,0,0,0,0,nowomen
22.2,12.5,26000000,90574188.0,3.4836226154,25000000,173503263.0,6.94013052,6.7,1523.0,94.0,0,0,0,1,0,0,men
70.6,50.0,19000000,70067909.0,3.6877846842,19000000,121506084.0,6.3950570526,6.1,737.0,95.0,1,0,0,0,0,1,ok
31.6,25.0,120000000,347234916.0,2.8936243,105000000,493402046.0,4.6990671048,6.7,3889.0,115.0,0,0,1,0,0,0,notalk
20.8,13.2,75000000,288500217.0,3.84666956,85000000,464674900.0,5.4667635294,7.2,2873.0,108.0,0,0,0,1,0,0,men
53.7,20.5,100000000,82102379.0,0.82102379,100000000,122347758.0,1.22347758,4.2,833.0,104.0,1,0,0,0,0,1,ok
33.3,0.0,6500000,1548955.0,0.2383007692,6500000,2062827.0,0.317358,6.8,45.0,96.0,0,0,0,0,1,0,dubious
37.5,17.9,60000000,256697520.0,4.278292,71682975,371839154.0,5.1872729055,6.2,1101.0,108.0,1,0,0,0,0,1,ok
38.5,41.2,2500000,26781723.0,10.7126892,2500000,62811118.0,25.1244472,7.1,631.0,102.0,1,0,0,0,0,1,ok
23.5,21.3,65000000,217764291.0,3.3502198615,60000000,317840304.0,5.2973384,7.0,1476.0,120.0,0,1,0,0,0,0,nowomen
18.8,12.5,9000000,23936908.0,2.6596564444,9000000,36450330.0,4.0500366667,6.6,709.0,88.0,1,0,0,0,0,1,ok
50.0,50.0,40000000,95149435.0,2.378735875,45000000,217220870.0,4.8271304444,6.0,726.0,113.0,1,0,0,0,0,1,ok
14.3,13.5,70000000,171183863.0,2.4454837571,70000000,252824615.0,3.6117802143,5.6,1241.0,101.0,0,0,0,0,1,0,dubious
41.7,10.0,25000000,56422687.0,2.25690748,45000000,93479604.0,2.0773245333,6.1,548.0,94.0,1,0,0,0,0,1,ok
27.8,11.1,45000000,129394835.0,2.8754407778,50000000,179680156.0,3.59360312,6.1,1286.0,94.0,1,0,0,0,0,1,ok
30.0,33.3,70000000,57958696.0,0.8279813714,70000000,87490934.0,1.2498704857,5.7,445.0,107.0,1,0,0,0,0,1,ok
22.2,33.3,31000000,41512007.0,1.339097,35000000,58529061.0,1.6722588857,6.0,303.0,98.0,1,0,0,0,0,1,ok
33.3,30.0,4000000,30039392.0,7.509848,5000000,43875259.0,8.7750518,7.5,2479.0,99.0,1,0,0,0,0,1,ok
33.3,13.3,75000000,367275019.0,4.8970002533,75000000,529237111.0,7.0564948133,5.8,1612.0,90.0,0,0,1,0,0,0,notalk
0.0,0.0,7000,424760.0,60.68,7000,990606.0,141.5151428571,6.9,671.0,77.0,0,0,1,0,0,0,notalk
20.0,23.5,32000000,50907422.0,1.5908569375,20000000,83049668.0,4.1524834,6.6,667.0,98.0,0,0,0,1,0,0,men
53.8,13.6,10000000,183474602.0,18.3474602,10000000,297640477.0,29.7640477,5.8,889.0,92.0,1,0,0,0,0,1,ok
42.9,46.2,16000000,109502303.0,6.8438939375,17000000,181376458.0,10.6692034118,6.9,484.0,126.0,1,0,0,0,0,1,ok
29.4,20.0,1200000,103911669.0,86.5930575,1200000,158281390.0,131.9011583333,7.2,2255.0,103.0,0,0,0,1,0,0,men
25.0,44.4,40000000,124731534.0,3.11828835,40000000,200129089.0,5.003227225,7.2,481.0,152.0,0,0,0,0,1,0,dubious
19.2,15.0,92000000,631442092.0,6.863501,92000000,893548637.0,9.7124851848,7.4,5290.0,115.0,1,0,0,0,0,1,ok
30.0,9.5,165000000,305875730.0,1.853792303,170000000,513999318.0,3.0235254,6.4,1524.0,100.0,0,0,1,0,0,0,notalk
41.9,33.3,50000000,40203020.0,0.8040604,50000000,304097571.0,6.08195142,6.1,775.0,108.0,1,0,0,0,0,1,ok
35.3,27.3,25000000,116766556.0,4.67066224,25000000,166712714.0,6.66850856,7.2,1269.0,106.0,1,0,0,0,0,1,ok
28.6,32.0,27000000,115505027.0,4.277963963,35000000,149464266.0,4.2704076,6.7,845.0,104.0,1,0,0,0,0,1,ok
18.2,0.0,3400000,31063038.0,9.1361876471,3400000,62126076.0,18.2723752941,6.5,86.0,94.0,0,0,1,0,0,0,notalk
55.6,0.0,12000000,19271312.0,1.6059426667,12000000,20645194.0,1.7204328333,6.9,208.0,129.0,1,0,0,0,0,1,ok
35.3,26.5,140000000,209073645.0,1.4933831786,100000000,320254234.0,3.20254234,6.7,1521.0,108.0,1,0,0,0,0,1,ok
35.0,26.7,29000000,21126225.0,0.7284905172,28500000,21754109.0,0.7633020702,6.8,459.0,103.0,0,0,0,1,0,0,men
84.6,26.7,80000000,55041367.0,0.6880170875,75000000,96388642.0,1.2851818933,5.8,375.0,130.0,1,0,0,0,0,1,ok
11.1,37.5,6500000,11850214.0,1.8231098462,6500000,14190171.0,2.1831032308,7.0,565.0,105.0,0,0,1,0,0,0,notalk
8.3,11.1,45000000,21009180.0,0.4668706667,75000000,55018360.0,0.7335781333,5.7,282.0,113.0,0,1,0,0,0,0,nowomen
64.3,29.4,50000000,161451538.0,3.22903076,50000000,237883454.0,4.75766908,5.5,646.0,110.0,1,0,0,0,0,1,ok
10.0,27.8,8700000,7659918.0,0.8804503448,20000000,12906700.0,0.645335,6.8,540.0,100.0,0,0,1,0,0,0,notalk
25.0,13.3,30000000,216763646.0,7.2254548667,30000000,332508605.0,11.0836201667,7.7,2519.0,132.0,1,0,0,0,0,1,ok
39.1,24.1,150000000,474968763.0,3.16645842,150000000,680918152.0,4.5394543467,6.7,3759.0,115.0,1,0,0,0,0,1,ok
15.4,13.3,50000000,34808403.0,0.69616806,50000000,58813452.0,1.17626904,7.1,781.0,119.0,0,0,0,1,0,0,men
31.7,28.9,116000000,102000000.0,0.8793103448,110000000,317217654.0,2.8837968545,7.0,1526.0,170.0,0,0,1,0,0,0,notalk
44.4,15.4,70000000,154648887.0,2.2092698143,55000000,209451592.0,3.8082107636,7.0,448.0,143.0,0,0,0,1,0,0,men
50.0,11.1,10000000,91196419.0,9.1196419,10000000,148188720.0,14.818872,5.6,267.0,101.0,0,0,1,0,0,0,notalk
40.0,35.7,30000000,76669806.0,2.5556602,45000000,143934683.0,3.1985485111,7.3,510.0,136.0,1,0,0,0,0,1,ok
15.0,23.1,30000000,35294470.0,1.1764823333,30000000,56081790.0,1.869393,6.0,318.0,109.0,1,0,0,0,0,1,ok
55.6,26.7,25000000,122644820.0,4.9057928,25000000,174200972.0,6.96803888,6.1,455.0,101.0,1,0,0,0,0,1,ok
54.5,16.7,20000000,67192859.0,3.35964295,20000000,113945241.0,5.69726205,4.6,194.0,89.0,0,0,0,1,0,0,men
50.0,62.5,15000000,47175038.0,3.1450025333,15000000,78902033.0,5.2601355333,6.2,238.0,88.0,1,0,0,0,0,1,ok
35.7,0.0,70000000,368100420.0,5.2585774286,55000000,544568514.0,9.9012457091,6.3,1721.0,118.0,0,0,0,1,0,0,men
31.2,21.7,100000000,230884728.0,2.30884728,75000000,306860906.0,4.0914787467,6.6,1837.0,121.0,0,0,1,0,0,0,notalk
25.0,11.1,20000000,100914445.0,5.04572225,20000000,118109338.0,5.9054669,7.2,841.0,99.0,0,1,0,0,0,0,nowomen
42.9,26.7,35000000,19294901.0,0.5512828857,35000000,44409802.0,1.2688514857,5.1,168.0,97.0,1,0,0,0,0,1,ok
23.5,0.0,75000000,260696994.0,3.47595992,80000000,388900024.0,4.8612503,6.0,1383.0,91.0,0,0,1,0,0,0,notalk
50.0,100.0,1500000,712294.0,0.4748626667,1500000,1838552.0,1.2257013333,6.5,43.0,111.0,1,0,0,0,0,1,ok
27.9,29.3,40000000,158733820.0,3.9683455,40000000,232857640.0,5.821441,7.2,2755.0,124.0,1,0,0,0,0,1,ok
75.0,66.7,25000000,36351350.0,1.454054,25000000,74702700.0,2.988108,5.4,118.0,105.0,1,0,0,0,0,1,ok
15.8,16.7,50000000,104478416.0,2.08956832,45000000,155038224.0,3.4452938667,6.6,1340.0,109.0,0,0,1,0,0,0,notalk
37.5,5.3,19000000,108047131.0,5.6866911053,18500000,174409042.0,9.4275157838,6.0,606.0,90.0,1,0,0,0,0,1,ok
18.8,30.8,130000000,211643158.0,1.6280242923,110000000,266251766.0,2.4204706,6.6,1187.0,144.0,0,1,0,0,0,0,nowomen
33.3,31.8,6500000,98410061.0,15.1400093846,7303082,156507456.0,21.4303298251,7.2,1172.0,112.0,1,0,0,0,0,1,ok
23.1,15.4,45000000,50871113.0,1.1304691778,43000000,73575242.0,1.7110521395,6.6,531.0,103.0,0,0,1,0,0,0,notalk
16.1,18.2,113000000,850000000.0,7.5221238938,115000000,1229269454.0,10.6892996,7.1,4200.0,140.0,0,0,1,0,0,0,notalk
11.1,23.1,75000000,532680671.0,7.1024089467,75000000,750155087.0,10.0020678267,6.6,3322.0,86.0,0,1,0,0,0,0,nowomen
15.9,31.8,88000000,108539911.0,1.2334080795,88000000,170189822.0,1.93397525,7.3,630.0,144.0,0,0,0,1,0,0,men
58.3,5.9,110000000,478207520.0,4.3473410909,110000000,664672558.0,6.0424778,6.5,3048.0,120.0,0,0,0,1,0,0,men
28.6,29.4,50000000,69425966.0,1.38851932,50000000,108603650.0,2.172073,4.4,278.0,92.0,0,0,1,0,0,0,notalk
14.3,25.0,150000000,374218673.0,2.4947911533,150000000,578642548.0,3.8576169867,7.5,7511.0,140.0,0,0,1,0,0,0,notalk
26.7,27.3,50000000,66002004.0,1.32004008,50000000,210121364.0,4.20242728,5.1,559.0,101.0,1,0,0,0,0,1,ok
52.6,37.5,85000000,131426169.0,1.5461902235,80000000,194472465.0,2.4309058125,4.8,463.0,102.0,1,0,0,0,0,1,ok
28.0,24.3,132000000,591739379.0,4.4828740833,132000000,841116889.0,6.3720976439,6.2,2397.0,116.0,0,0,1,0,0,0,notalk
58.3,36.4,30000000,25473093.0,0.8491031,60000000,74946186.0,1.2491031,5.3,275.0,105.0,1,0,0,0,0,1,ok
26.3,14.7,100000000,330579719.0,3.30579719,87500000,485413160.0,5.5475789714,5.5,3040.0,106.0,0,0,1,0,0,0,notalk
44.4,41.7,8000000,23563727.0,2.945465875,2800000,45766536.0,16.3451914286,6.9,101.0,116.0,0,0,0,0,1,0,dubious
35.5,24.0,126000000,162949164.0,1.2932473333,120000000,198837826.0,1.6569818833,6.5,1813.0,136.0,1,0,0,0,0,1,ok
41.2,24.0,35000000,86369815.0,2.467709,60000000,145566908.0,2.4261151333,5.8,568.0,100.0,1,0,0,0,0,1,ok
28.6,21.9,135000000,76932943.0,0.5698736519,138000000,108533492.0,0.7864745797,4.9,341.0,121.0,0,0,1,0,0,0,notalk
52.9,22.2,30000000,58405313.0,1.9468437667,35000000,102789726.0,2.9368493143,5.8,142.0,98.0,0,0,0,1,0,0,men
35.3,28.6,39000000,38869464.0,0.9966529231,39000000,64029034.0,1.6417701026,7.4,1287.0,119.0,1,0,0,0,0,1,ok
69.2,31.8,43000000,91974818.0,2.1389492558,40000000,140164633.0,3.504115825,6.4,588.0,104.0,1,0,0,0,0,1,ok
65.1,0.0,26000000,109449237.0,4.2095860385,26000000,286809284.0,11.0311263077,6.2,2020.0,116.0,0,0,0,1,0,0,men
55.6,52.6,26000000,57891803.0,2.2266078077,26000000,153447608.0,5.9018310769,6.2,471.0,85.0,1,0,0,0,0,1,ok
30.8,29.4,25000000,82466670.0,3.2986668,25500000,114659596.0,4.4964547451,6.9,428.0,129.0,1,0,0,0,0,1,ok
46.2,31.8,58000000,102854431.0,1.7733522586,58000000,149005213.0,2.5690553966,6.5,595.0,95.0,1,0,0,0,0,1,ok
36.4,33.3,20000000,7535331.0,0.37676655,20000000,15819662.0,0.7909831,6.2,182.0,100.0,1,0,0,0,0,1,ok
11.1,16.7,42000000,24127895.0,0.5744736905,42000000,86292261.0,2.0545776429,7.0,1356.0,122.0,0,0,0,1,0,0,men
9.1,0.0,60000000,55987321.0,0.9331220167,70000000,82824674.0,1.1832096286,5.0,619.0,105.0,0,0,1,0,0,0,notalk
45.0,26.7,50000000,22944502.0,0.45889004,50000000,33138404.0,0.66276808,6.0,450.0,127.0,1,0,0,0,0,1,ok
37.0,50.0,3000000,18637690.0,6.2125633333,1125000,34797817.0,30.9313928889,6.2,241.0,94.0,1,0,0,0,0,1,ok
36.0,26.7,62000000,52304001.0,0.8436129194,55000000,73811328.0,1.3420241455,5.4,717.0,93.0,1,0,0,0,0,1,ok
41.2,25.0,19000000,144216468.0,7.5903404211,18000000,219660154.0,12.2033418889,6.3,675.0,122.0,1,0,0,0,0,1,ok
53.3,33.3,55000000,223387299.0,4.0615872545,55000000,315413976.0,5.7347995636,6.1,796.0,98.0,1,0,0,0,0,1,ok
27.3,33.3,40000000,117195061.0,2.929876525,30000000,168129765.0,5.6043255,7.2,1957.0,77.0,0,0,0,0,1,0,dubious
18.2,25.0,50000000,42093706.0,0.84187412,65000000,28741840.0,0.4421821538,6.7,283.0,130.0,0,0,1,0,0,0,notalk
25.0,38.5,7000000,49084830.0,7.0121185714,7000000,78674609.0,11.2392298571,6.9,394.0,114.0,0,0,0,0,1,0,dubious
33.3,0.0,4000000,866999.0,0.21674975,4000000,1828183.0,0.45704575,6.6,107.0,101.0,1,0,0,0,0,1,ok
64.7,27.3,15000000,15785148.0,1.0523432,15000000,17341674.0,1.1561116,7.2,900.0,103.0,0,0,1,0,0,0,notalk
46.7,35.3,1500000,11098131.0,7.398754,1500000,18564157.0,12.3761046667,6.9,229.0,81.0,0,0,0,1,0,0,men
54.5,58.8,14000000,178043761.0,12.7174115,13900000,257141562.0,18.4993929496,7.5,1531.0,134.0,0,0,1,0,0,0,notalk
52.9,33.3,35000000,25224242.0,0.7206926286,30000000,43548484.0,1.4516161333,6.9,127.0,126.0,1,0,0,0,0,1,ok
21.1,26.7,7000000,54600000.0,7.8,7000000,88088119.0,12.584017,6.8,274.0,93.0,0,0,1,0,0,0,notalk
40.0,31.2,18000000,46201432.0,2.5667462222,18000000,66559638.0,3.6977576667,3.8,191.0,100.0,1,0,0,0,0,1,ok
60.0,18.2,10284523,11588205.0,1.1267615426,7500000,22042941.0,2.9390588,5.7,80.0,104.0,0,0,0,1,0,0,men
23.1,17.6,75000000,142400065.0,1.8986675333,80000000,187050672.0,2.3381334,5.9,909.0,129.0,0,0,1,0,0,0,notalk
36.4,15.8,4000000,152925093.0,38.23127325,5000000,239950186.0,47.9900372,6.3,1288.0,92.0,0,0,0,0,1,0,dubious
6.2,0.0,72000000,96889998.0,1.3456944167,72000000,159595080.0,2.2165983333,6.6,776.0,125.0,0,1,0,0,0,0,nowomen
61.1,45.5,28000000,121147947.0,4.3267123929,28000000,159291170.0,5.6889703571,7.8,1406.0,135.0,1,0,0,0,0,1,ok
27.3,33.3,150000000,895921036.0,5.9728069067,150000000,1186924114.0,7.9128274267,7.5,5758.0,157.0,0,0,1,0,0,0,notalk
37.9,40.7,28000000,186438883.0,6.6585315357,29000000,307226897.0,10.594030931,7.3,732.0,136.0,1,0,0,0,0,1,ok
38.5,26.7,40000000,31670620.0,0.7917655,40000000,60748167.0,1.518704175,6.7,159.0,135.0,1,0,0,0,0,1,ok
9.1,18.8,65000000,64321501.0,0.9895615538,65000000,86591080.0,1.3321704615,6.1,808.0,101.0,0,1,0,0,0,0,nowomen
36.8,0.0,45000000,72028752.0,1.6006389333,45000000,125719834.0,2.7937740889,5.7,233.0,90.0,1,0,0,0,0,1,ok
38.5,40.0,15000000,85306374.0,5.6870916,15000000,111079852.0,7.4053234667,7.2,1134.0,124.0,1,0,0,0,0,1,ok
35.0,14.3,180000000,748806957.0,4.16003865,180000000,1040517914.0,5.7806550778,6.7,2709.0,143.0,1,0,0,0,0,1,ok
4.5,29.4,207000000,550000000.0,2.6570048309,207000000,768597382.0,3.7130308309,6.6,2403.0,187.0,0,1,0,0,0,0,nowomen
55.6,33.3,85000000,162242962.0,1.9087407294,85000000,218521706.0,2.5708436,7.3,670.0,145.0,1,0,0,0,0,1,ok
35.3,17.6,70000000,130358911.0,1.8622701571,75000000,177658180.0,2.3687757333,7.0,706.0,164.0,0,0,1,0,0,0,notalk
60.0,33.3,1000000,13350369.0,13.350369,1000000,25568466.0,25.568466,6.9,149.0,103.0,1,0,0,0,0,1,ok
38.5,32.0,100000000,202026112.0,2.02026112,140000000,312348116.0,2.2310579714,5.9,639.0,90.0,1,0,0,0,0,1,ok
8.3,30.8,30000000,30536013.0,1.0178671,30000000,38896493.0,1.2965497667,6.4,336.0,135.0,0,0,0,0,1,0,dubious
0.0,0.0,12000000,9584131.0,0.7986775833,15000000,12408507.0,0.8272338,6.5,572.0,84.0,0,1,0,0,0,0,nowomen
27.3,50.0,25000000,2405420.0,0.0962168,25000000,6010840.0,0.2404336,3.6,120.0,95.0,0,0,0,0,1,0,dubious
25.0,4.5,4800000,80578934.0,16.7872779167,4800000,129567583.0,26.9932464583,5.7,913.0,94.0,0,0,1,0,0,0,notalk
42.9,0.0,45000000,38399961.0,0.8533324667,45000000,81743208.0,1.8165157333,6.4,123.0,112.0,1,0,0,0,0,1,ok
13.3,8.3,15000000,51053787.0,3.4035858,17500000,161230001.0,9.2131429143,6.0,491.0,80.0,1,0,0,0,0,1,ok
50.0,17.6,25000000,117719158.0,4.70876632,25000000,166896102.0,6.67584408,5.8,1000.0,93.0,1,0,0,0,0,1,ok
37.5,16.7,15000000,66966987.0,4.4644658,15000000,114804686.0,7.6536457333,5.4,273.0,87.0,1,0,0,0,0,1,ok
20.0,18.5,30000000,31070211.0,1.0356737,30000000,39244128.0,1.3081376,4.8,468.0,87.0,0,0,1,0,0,0,notalk
28.0,0.0,80000000,660940780.0,8.26175975,75000000,847229903.0,11.2963987067,6.5,3034.0,91.0,0,0,1,0,0,0,notalk
19.0,22.6,54000000,132511035.0,2.4539080556,50000000,199742577.0,3.99485154,7.7,4562.0,132.0,1,0,0,0,0,1,ok
42.9,22.2,20000000,33889159.0,1.69445795,25000000,89168767.0,3.56675068,6.4,691.0,105.0,0,0,0,1,0,0,men
