castFemalePercentage,crewFemalePercentage,budget,revenue,revenueRatio,directorGender,vote_average,vote_count,runtime,releaseYear,releaseTimeOfYear,original_language,popularity,original_title,title
14.3,19.0,30000000,15007991.0,0.5002663667,0,5.2,204.0,97.0,2005.0,0.6466,en,8.077253,The Cave,The Cave
30.8,29.4,25000000,82466670.0,3.2986668,0,6.9,428.0,129.0,2005.0,0.663,en,11.556484,The Constant Gardener,The Constant Gardener
25.0,0.0,32000000,85167639.0,2.6614887188,0,6.2,1076.0,87.0,2005.0,0.5836,en,11.359659,Transporter 2,Transporter 2
46.2,31.8,58000000,102854431.0,1.7733522586,0,6.5,595.0,95.0,2005.0,0.7068,en,8.351773,Just Like Heaven,Just Like Heaven
11.1,16.7,42000000,24127895.0,0.5744736905,0,7.0,1356.0,122.0,2005.0,0.7068,en,8.745216,Lord of War,Lord of War
38.5,25.0,1000000,10047674.0,10.047674,0,5.6,127.0,90.0,2005.0,0.7068,en,9.454335,Cry_Wolf,Cry_Wolf
0.0,14.3,7000000,2697930.0,0.3854185714,0,7.4,251.0,106.0,2005.0,0.7068,en,7.738924,Everything is Illuminated,Everything is Illuminated
9.1,0.0,60000000,55987321.0,0.9331220167,0,5.0,619.0,105.0,2005.0,0.8,en,11.953553,Doom,Doom
45.0,26.7,50000000,22944502.0,0.45889004,0,6.0,450.0,127.0,2005.0,0.7233,en,6.394143,Domino,Domino
36.0,26.7,62000000,52304001.0,0.8436129194,1,5.4,717.0,93.0,2005.0,0.9123,en,12.201912,Æon Flux,Æon Flux
46.2,38.5,30000000,18618284.0,0.6206094667,0,6.7,165.0,108.0,2005.0,0.6877,en,7.761954,An Unfinished Life,An Unfinished Life
41.2,25.0,19000000,144216468.0,7.5903404211,0,6.3,675.0,122.0,2005.0,0.6877,en,10.966015,The Exorcism of Emily Rose,The Exorcism of Emily Rose
53.3,33.3,55000000,223387299.0,4.0615872545,0,6.1,796.0,98.0,2005.0,0.7233,en,12.419851,Flightplan,Flightplan
15.4,22.2,32000000,60740827.0,1.8981508438,0,6.9,850.0,96.0,2005.0,0.726,en,11.119707,A History of Violence,A History of Violence
18.2,25.0,50000000,42093706.0,0.84187412,0,6.7,283.0,130.0,2005.0,0.726,en,12.369935,Oliver Twist,Oliver Twist
16.7,0.0,25000000,15431177.0,0.61724708,0,6.9,112.0,120.0,2005.0,0.7452,en,6.969342,The Greatest Game Ever Played,The Greatest Game Ever Played
25.0,38.5,7000000,49084830.0,7.0121185714,0,6.9,394.0,114.0,2005.0,0.7452,en,6.01272,Capote,Capote
22.2,0.0,50000000,44434439.0,0.88868878,0,5.8,466.0,110.0,2005.0,0.7452,en,10.022102,Into the Blue,Into the Blue
33.3,0.0,4000000,866999.0,0.21674975,0,6.6,107.0,101.0,2005.0,0.0658,en,5.354783,Mirrormask,Mirrormask
64.7,27.3,15000000,15785148.0,1.0523432,0,7.2,900.0,103.0,2005.0,0.6767,en,11.76054,Kiss Kiss Bang Bang,Kiss Kiss Bang Bang
26.7,13.3,30000000,27610873.0,0.9203624333,0,6.6,244.0,118.0,2005.0,0.4274,en,9.783762,Goal!: The Dream Begins,Goal!: The Dream Begins
9.1,10.0,2700000,3500000.0,1.2962962963,0,5.9,109.0,93.0,1986.0,0.8877,en,7.657918,The Wraith,The Wraith
46.7,35.3,1500000,11098131.0,7.398754,0,6.9,229.0,81.0,2005.0,0.7589,en,10.952762,The Squid and the Whale,The Squid and the Whale
26.3,21.1,35000000,30526509.0,0.8721859714,0,5.9,156.0,122.0,2005.0,0.7644,en,9.003792,Two for the Money,Two for the Money
54.5,58.8,14000000,178043761.0,12.7174115,0,7.5,1531.0,134.0,2005.0,0.6685,en,11.787044,Brokeback Mountain,Brokeback Mountain
40.0,20.0,57000000,52034889.0,0.9128927895,0,6.1,335.0,123.0,2005.0,0.7616,en,11.82081,Elizabethtown,Elizabethtown
52.9,33.3,35000000,25224242.0,0.7206926286,1,6.9,127.0,126.0,2005.0,0.1151,en,8.781298,North Country,North Country
21.1,26.7,7000000,54600000.0,7.8,0,6.8,274.0,93.0,2005.0,0.7068,en,7.523098,"Good Night, and Good Luck.","Good Night, and Good Luck."
9.1,17.6,2000000,5048693.0,2.5243465,0,7.1,221.0,104.0,2005.0,0.7616,en,9.387212,The Proposition,The Proposition
40.0,31.2,18000000,46201432.0,2.5667462222,0,3.8,191.0,100.0,2005.0,0.7836,en,9.929809,The Fog,The Fog
60.0,18.2,10284523,11588205.0,1.1267615426,0,5.7,80.0,104.0,2005.0,0.8027,en,4.349046,Shopgirl,Shopgirl
50.0,0.0,50000000,8342132.0,0.16684264,0,6.5,346.0,99.0,2005.0,0.7288,en,6.572049,Stay,Stay
23.1,17.6,75000000,142400065.0,1.8986675333,0,5.9,909.0,129.0,2005.0,0.811,en,8.940007,The Legend of Zorro,The Legend of Zorro
33.3,35.7,20000000,12482775.0,0.62413875,0,6.0,292.0,101.0,2005.0,0.8,en,8.345866,The Weather Man,The Weather Man
36.4,15.8,4000000,152925093.0,38.23127325,0,6.3,1288.0,92.0,2005.0,0.8219,en,15.399863,Saw II,Saw II
37.5,0.0,24000000,11875866.0,0.49482775,0,5.5,57.0,128.0,2005.0,0.2986,fr,9.255441,L'Empire des loups,Empire of the Wolves
30.0,44.4,14200000,674918.0,0.0475294366,0,6.9,81.0,139.0,2005.0,0.3699,da,4.568999,Manderlay,Manderlay
10.0,7.7,17000000,8720000.0,0.5129411765,0,5.0,27.0,91.0,1977.0,0.6904,en,2.217704,Damnation Alley,Damnation Alley
6.2,0.0,72000000,96889998.0,1.3456944167,0,6.6,776.0,125.0,2005.0,0.8411,en,9.997032,Jarhead,Jarhead
11.1,5.9,150000000,314432665.0,2.0962177667,0,5.6,974.0,81.0,2005.0,0.8411,en,18.584609,Chicken Little,Chicken Little
9.1,35.7,22000000,17709155.0,0.8049615909,0,7.2,216.0,116.0,2005.0,0.8548,fr,7.846226,Joyeux Noël,Joyeux Noël
20.0,10.5,40000000,46442528.0,1.1610632,0,6.3,188.0,117.0,2005.0,0.8548,en,9.820229,Get Rich or Die Tryin',Get Rich or Die Tryin'
12.0,38.9,50000000,94000000.0,1.88,0,6.3,455.0,128.0,2005.0,0.8932,en,5.768575,Syriana,Syriana
61.1,45.5,28000000,121147947.0,4.3267123929,0,7.8,1406.0,135.0,2005.0,0.7068,en,14.439083,Pride & Prejudice,Pride & Prejudice
40.0,14.3,1000000,27762648.0,27.762648,0,6.1,288.0,99.0,2005.0,0.0,en,7.483385,Wolf Creek,Wolf Creek
27.3,33.3,150000000,895921036.0,5.9728069067,0,7.5,5758.0,157.0,2005.0,0.8438,en,24.903058,Harry Potter and the Goblet of Fire,Harry Potter and the Goblet of Fire
37.9,40.7,28000000,186438883.0,6.6585315357,0,7.3,732.0,136.0,2005.0,0.6986,en,11.476443,Walk the Line,Walk the Line
38.5,26.7,40000000,31670620.0,0.7917655,0,6.7,159.0,135.0,2005.0,0.8932,en,9.530278,Rent,Rent
9.1,18.8,65000000,64321501.0,0.9895615538,0,6.1,808.0,101.0,2005.0,0.8466,en,10.695639,Zathura: A Space Adventure,Zathura: A Space Adventure
60.0,0.0,14000000,6856989.0,0.4897849286,0,5.2,26.0,104.0,2005.0,0.6712,en,2.308846,Bee Season,Bee Season
36.8,0.0,45000000,72028752.0,1.6006389333,0,5.7,233.0,90.0,2005.0,0.8932,en,10.238422,"Yours, Mine & Ours","Yours, Mine & Ours"
38.5,40.0,15000000,85306374.0,5.6870916,0,7.2,1134.0,124.0,2005.0,0.8164,en,9.020372,Match Point,Match Point
35.0,14.3,180000000,748806957.0,4.16003865,0,6.7,2709.0,143.0,2005.0,0.9315,en,18.13542,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe","The Chronicles of Narnia: The Lion, the Witch and the Wardrobe"
4.5,29.4,207000000,550000000.0,2.6570048309,0,6.6,2403.0,187.0,2005.0,0.9507,en,19.761164,King Kong,King Kong
55.6,33.3,85000000,162242962.0,1.9087407294,0,7.3,670.0,145.0,2005.0,0.9288,en,7.680762,Memoirs of a Geisha,Memoirs of a Geisha
20.0,9.1,15000000,163169.0,0.0108779333,0,4.1,18.0,111.0,2001.0,0.3562,en,1.158196,Down,Down
25.0,25.0,10000000,17297244.0,1.7297244,0,6.2,137.0,96.0,2005.0,0.3589,en,3.867472,The Matador,The Matador
25.0,20.0,15000000,12036149.0,0.8024099333,0,7.0,180.0,121.0,2005.0,0.8767,en,9.117934,The Three Burials of Melquiades Estrada,The Three Burials of Melquiades Estrada
35.3,17.6,70000000,130358911.0,1.8622701571,0,7.0,706.0,164.0,2005.0,0.9726,en,9.668761,Munich,Munich
35.7,30.8,45000000,38058335.0,0.8457407778,1,6.1,153.0,134.0,2005.0,0.9808,en,5.037224,The Producers,The Producers
36.4,14.3,70000000,88933562.0,1.2704794571,0,5.3,309.0,97.0,2005.0,0.9753,en,6.158212,Rumor Has It...,Rumor Has It...
31.8,11.1,60000000,129181830.0,2.1530305,0,5.8,542.0,94.0,2005.0,0.9699,en,7.101422,Cheaper by the Dozen 2,Cheaper by the Dozen 2
38.5,32.0,100000000,202026112.0,2.02026112,0,5.9,639.0,90.0,2005.0,0.9699,en,13.473381,Fun with Dick and Jane,Fun with Dick and Jane
31.6,28.6,169000,18564702.0,109.8503076923,0,6.5,165.0,103.0,2005.0,0.9178,en,5.742659,Keeping Mum,Keeping Mum
8.3,30.8,30000000,30536013.0,1.0178671,0,6.4,336.0,135.0,2005.0,0.9808,en,7.694502,The New World,The New World
0.0,0.0,12000000,9584131.0,0.7986775833,0,6.5,572.0,84.0,2004.0,0.8552,fr,7.594102,Banlieue 13,District B13
27.3,50.0,25000000,2405420.0,0.0962168,0,3.6,120.0,95.0,2005.0,0.8055,en,6.514132,BloodRayne,BloodRayne
25.0,4.5,4800000,80578934.0,16.7872779167,0,5.7,913.0,94.0,2005.0,0.0137,en,12.093928,Hostel,Hostel
18.8,33.3,50000000,111340801.0,2.22681602,0,6.4,1548.0,106.0,2006.0,0.0301,en,12.496805,Underworld: Evolution,Underworld: Evolution
20.0,0.0,28000000,358574.0,0.0128062143,0,5.3,22.0,126.0,1985.0,0.9808,en,2.806002,Revolution,Revolution
55.6,10.0,40000000,138259062.0,3.45647655,0,5.4,376.0,99.0,2006.0,0.0685,en,7.622875,Big Momma's House 2,Big Momma's House 2
50.0,17.6,25000000,117719158.0,4.70876632,0,5.8,1000.0,93.0,2006.0,0.1096,en,11.872997,Final Destination 3,Final Destination 3
42.9,33.3,3000000,11718595.0,3.9061983333,0,6.5,29.0,100.0,2005.0,0.6959,en,2.092791,Dave Chappelle's Block Party,Dave Chappelle's Block Party
45.5,14.3,1100000,5450815.0,4.9552863636,0,4.9,60.0,82.0,1986.0,0.0438,en,10.254424,Troll,Troll
27.8,8.3,50000000,69834815.0,1.3966963,0,6.1,109.0,86.0,2006.0,0.1096,en,12.602502,Curious George,Curious George
25.0,12.5,45000000,82800000.0,1.84,0,5.6,270.0,105.0,2006.0,0.1096,en,6.500892,Firewall,Firewall
37.5,16.7,15000000,66966987.0,4.4644658,0,5.4,273.0,87.0,2006.0,0.0904,en,5.149058,When a Stranger Calls,When a Stranger Calls
33.3,7.1,4750000,206871.0,0.0435517895,0,5.1,64.0,98.0,2005.0,0.3589,en,3.743679,Tamara,Tamara
28.6,20.0,40000000,120455994.0,3.01139985,0,6.7,553.0,120.0,2006.0,0.1288,en,13.876881,Eight Below,Eight Below
28.6,0.0,17000000,9500000.0,0.5588235294,0,7.0,332.0,122.0,2006.0,0.0137,en,7.435544,Running Scared,Running Scared
62.5,15.4,6000000,57231524.0,9.5385873333,0,6.0,77.0,110.0,2006.0,0.1479,en,4.304175,Madea's Family Reunion,Madea's Family Reunion
20.0,18.5,30000000,31070211.0,1.0356737,0,4.8,468.0,87.0,2006.0,0.1671,en,11.096655,Ultraviolet,Ultraviolet
56.2,17.6,28000000,38159905.0,1.36285375,0,5.8,512.0,103.0,2006.0,0.3589,en,6.053567,Just My Luck,Just My Luck
26.7,12.5,38000000,29907685.0,0.7870443421,0,5.0,154.0,90.0,2006.0,0.6082,en,10.307277,Pulse,Pulse
0.0,8.3,55000000,65664721.0,1.1939040182,0,6.2,675.0,105.0,2006.0,0.1616,en,11.887779,16 Blocks,16 Blocks
33.3,0.0,50000000,128406887.0,2.56813774,0,5.5,407.0,97.0,2006.0,0.1863,en,9.438013,Failure to Launch,Failure to Launch
28.0,0.0,80000000,660940780.0,8.26175975,0,6.5,3034.0,91.0,2006.0,0.2219,en,16.646029,Ice Age: The Meltdown,Ice Age: The Meltdown
19.0,22.6,54000000,132511035.0,2.4539080556,0,7.7,4562.0,132.0,2006.0,0.2,en,20.214422,V for Vendetta,V for Vendetta
42.9,22.2,20000000,33889159.0,1.69445795,0,6.4,691.0,105.0,2006.0,0.2055,en,6.916201,She's the Man,She's the Man
34.3,18.4,6500000,24793509.0,3.814386,0,7.1,670.0,92.0,2005.0,0.6767,en,9.369527,Thank You for Smoking,Thank You for Smoking
0.0,23.1,13000000,2636637.0,0.2028182308,0,6.5,139.0,125.0,2006.0,0.2027,en,15.295949,Find Me Guilty,Find Me Guilty
22.2,28.6,45000000,184376254.0,4.0972500889,0,7.3,1671.0,129.0,2006.0,0.2219,en,13.393548,Inside Man,Inside Man
9.1,11.1,3000000,9879971.0,3.2933236667,0,6.9,96.0,94.0,2005.0,0.6274,af,6.081201,Tsotsi,Tsotsi
60.0,50.0,12000000,23006849.0,1.9172374167,1,5.8,372.0,104.0,2006.0,0.1671,en,11.29062,Aquamarine,Aquamarine
33.3,0.0,2000000,2260622.0,1.130311,0,4.8,51.0,85.0,1994.0,0.263,en,3.3924,Leprechaun 2,Leprechaun 2
28.6,10.0,15000000,69623713.0,4.6415808667,0,6.1,726.0,107.0,2006.0,0.1863,en,18.960549,The Hills Have Eyes,The Hills Have Eyes
35.0,21.7,50000000,61112916.0,1.22225832,0,4.5,138.0,98.0,2006.0,0.1836,en,4.878907,The Shaggy Dog,The Shaggy Dog
30.8,0.0,25000000,2438031.0,0.09752124,0,3.8,44.0,93.0,1993.0,0.0,en,3.372523,Son of the Pink Panther,Son of the Pink Panther
28.6,38.5,2000000,70000000.0,35.0,0,7.9,977.0,137.0,2006.0,0.2,de,9.02255,Das Leben der Anderen,The Lives of Others
57.1,35.7,30000000,34742066.0,1.1580688667,1,6.6,171.0,108.0,2006.0,0.2055,en,5.364459,Take the Lead,Take the Lead
80.0,10.0,12899867,85582407.0,6.6343635171,0,7.3,419.0,121.0,2006.0,0.2027,es,6.302926,Volver,Volver
41.4,18.2,8000000,18948425.0,2.368553125,0,6.7,85.0,112.0,2006.0,0.3205,en,5.052049,Akeelah and the Bee,Akeelah and the Bee
20.0,5.6,9000000,27105095.0,3.0116772222,0,5.3,157.0,100.0,2006.0,0.2247,en,4.854551,Stay Alive,Stay Alive
43.8,27.3,70000000,38629478.0,0.5518496857,0,4.6,183.0,114.0,2006.0,0.2384,en,15.321902,Basic Instinct 2,Basic Instinct 2
33.3,12.5,475000,3919254.0,8.2510610526,0,6.8,366.0,110.0,2005.0,0.0795,en,9.00314,Brick,Brick
0.0,0.0,18000000,1831348.0,0.1017415556,0,6.7,78.0,105.0,2006.0,0.2027,fr,9.746725,Renaissance,Renaissance
45.5,40.0,6500000,13368437.0,2.0566826154,1,5.1,132.0,88.0,2006.0,0.6822,en,8.869162,Friends with Money,Friends with Money
35.0,0.0,45000000,178262620.0,3.9613915556,0,5.3,779.0,83.0,2006.0,0.2795,en,13.096692,Scary Movie 4,Scary Movie 4
75.0,25.0,950000,7022209.0,7.3917989474,0,6.8,726.0,103.0,2005.0,0.0356,en,9.62025,Hard Candy,Hard Candy
0.0,0.0,8000000,3261638.0,0.40770475,0,5.3,4.0,83.0,1987.0,0.5945,en,0.743274,Pinocchio and the Emperor of the Night,Pinocchio and the Emperor of the Night
28.6,25.0,60000000,77920346.0,1.2986724333,0,5.8,230.0,108.0,2006.0,0.2959,en,12.915358,The Sentinel,The Sentinel
66.7,21.1,50000000,97607453.0,1.95214906,0,6.3,1093.0,125.0,2006.0,0.3014,en,7.938457,Silent Hill,Silent Hill
32.6,20.0,17000000,7314027.0,0.4302368824,0,4.9,97.0,107.0,2006.0,0.1699,en,4.936369,American Dreamz,American Dreamz
33.3,0.0,558000,2227000.0,3.9910394265,0,6.1,9.0,89.0,1931.0,0.9836,en,1.41344,Mata Hari,Mata Hari
14.3,0.0,6000000,27165581.0,4.5275968333,0,6.8,171.0,108.0,2005.0,0.6082,th,9.005167,ต้มยำกุ้ง,The Protector
47.6,31.2,150000000,397850012.0,2.6523334133,0,6.5,2062.0,126.0,2006.0,0.3342,en,15.687983,Mission: Impossible III,Mission: Impossible III
30.0,0.0,50000000,87528173.0,1.75056346,0,5.6,503.0,99.0,2006.0,0.3205,en,11.511424,RV,RV
43.8,20.0,15000000,76286096.0,5.0857397333,0,6.9,377.0,111.0,2006.0,0.3205,en,10.527141,United 93,United 93
50.0,16.7,8000000,852872.0,0.106609,0,6.0,64.0,112.0,2005.0,0.3616,en,11.448612,Down in the Valley,Down in the Valley
38.5,22.7,160000000,181674817.0,1.1354676062,0,5.5,594.0,99.0,2006.0,0.3589,en,6.581669,Poseidon,Poseidon
21.4,25.0,125000000,767820459.0,6.142563672,0,6.5,2773.0,149.0,2006.0,0.3726,en,18.566706,The Da Vinci Code,The Da Vinci Code
34.5,28.0,210000000,459359555.0,2.1874264524,0,6.3,3581.0,104.0,2006.0,0.3918,en,0.867943,X-Men: The Last Stand,X-Men: The Last Stand
46.7,6.7,52000000,204999686.0,3.9423016538,0,5.6,851.0,106.0,2006.0,0.4137,en,6.327193,The Break-Up,The Break-Up
40.0,0.0,400000,95687.0,0.2392175,0,7.0,20.0,90.0,2005.0,0.6932,en,1.829593,Twelve and Holding,Twelve and Holding
14.3,0.0,9600000,4386236.0,0.4568995833,0,5.9,25.0,144.0,2005.0,0.6712,en,2.637004,The Lost City,The Lost City
40.0,44.4,1700000,12762.0,0.0075070588,0,5.7,12.0,90.0,2005.0,0.0027,en,2.095106,Standing Still,Standing Still
12.5,14.3,25000000,119188334.0,4.76753336,0,5.3,287.0,110.0,2006.0,0.4274,en,5.670679,The Omen,The Omen
25.0,0.0,32000000,80197993.0,2.5061872812,0,5.6,368.0,92.0,2006.0,0.4548,en,12.042646,Nacho Libre,Nacho Libre
41.7,36.8,40000000,114830111.0,2.870752775,0,6.5,689.0,99.0,2006.0,0.4548,en,12.589019,The Lake House,The Lake House
36.8,0.0,82500000,237681299.0,2.8809854424,0,6.0,2167.0,107.0,2006.0,0.4712,en,9.796552,Click,Click
60.0,45.5,35000000,326551094.0,9.3300312571,0,7.0,3198.0,109.0,2006.0,0.4932,en,13.102384,The Devil Wears Prada,The Devil Wears Prada
13.3,16.7,200000000,1065659812.0,5.32829906,0,7.0,5380.0,151.0,2006.0,0.4658,en,29.455314,Pirates of the Caribbean: Dead Man's Chest,Pirates of the Caribbean: Dead Man's Chest
16.7,0.0,5000000,26888376.0,5.3776752,0,6.9,407.0,97.0,2006.0,0.3945,en,8.466725,Clerks II,Clerks II
28.6,38.9,75000000,42285169.0,0.5638022533,0,5.3,415.0,110.0,2006.0,0.5507,en,8.704554,Lady in the Water,Lady in the Water
42.9,53.8,40000000,60474340.0,1.5118585,1,6.5,662.0,123.0,2006.0,0.3918,en,8.852557,Marie Antoinette,Marie Antoinette
0.0,0.0,1000000,46243000.0,46.243,0,6.7,257.0,100.0,2006.0,0.063,en,6.684925,An Inconvenient Truth,An Inconvenient Truth
33.3,6.2,270000000,391081192.0,1.4484488593,0,5.4,1429.0,154.0,2006.0,0.4877,en,13.284712,Superman Returns,Superman Returns
16.7,0.0,11000000,4491986.0,0.4083623636,0,3.6,42.0,109.0,1983.0,0.611,en,8.046375,Curse of the Pink Panther,Curse of the Pink Panther
43.5,14.3,25000000,135330182.0,5.41320728,0,6.9,1083.0,143.0,2006.0,0.6849,en,12.60853,Babel,Babel
20.0,0.0,12000000,54000000.0,4.5,0,5.4,25.0,102.0,1979.0,0.0,en,3.579175,Prophecy,Prophecy
16.7,10.5,64000000,101595121.0,1.5874237656,0,5.3,269.0,98.0,2006.0,0.663,en,7.067602,Little Man,Little Man
28.6,23.8,75000000,140175006.0,1.86900008,0,6.3,912.0,91.0,2006.0,0.5507,en,15.402378,Monster House,Monster House
38.9,33.3,33000000,62022014.0,1.8794549697,0,5.1,504.0,105.0,2006.0,0.5945,en,7.418574,Snakes on a Plane,Snakes on a Plane
31.6,40.0,4000000,31584901.0,7.89622525,0,6.4,435.0,96.0,2006.0,0.5671,en,8.16339,Scoop,Scoop
21.1,0.0,72500000,162966177.0,2.2478093379,0,6.2,497.0,116.0,2006.0,0.589,en,6.936688,Talladega Nights: The Ballad of Ricky Bobby,Talladega Nights: The Ballad of Ricky Bobby
21.1,20.0,110000000,574480841.0,5.2225531,0,6.4,2949.0,108.0,2006.0,0.8,en,16.661966,Night at the Museum,Night at the Museum
23.5,46.7,63000000,162945894.0,2.5864427619,0,5.9,461.0,128.0,2006.0,0.6027,en,13.332102,World Trade Center,World Trade Center
39.1,37.5,30000000,53653224.0,1.7884408,0,7.1,743.0,113.0,2006.0,0.6877,en,10.798092,Stranger Than Fiction,Stranger Than Fiction
38.5,40.0,2160000,9132000.0,4.2277777778,0,5.8,4.0,119.0,1945.0,0.4137,en,0.230534,The Valley of Decision,The Valley of Decision
18.8,15.4,135000000,163794509.0,1.2132926593,0,5.7,494.0,134.0,2006.0,0.5671,en,11.72545,Miami Vice,Miami Vice
13.6,23.5,55000000,307077295.0,5.5832235455,0,7.7,2607.0,117.0,2006.0,0.9507,en,20.981716,The Pursuit of Happyness,The Pursuit of Happyness
64.7,36.4,18000000,41009669.0,2.2783149444,1,5.9,375.0,87.0,2006.0,0.5671,en,7.810301,John Tucker Must Die,John Tucker Must Die
30.0,7.7,50000000,55181129.0,1.10362258,0,5.5,375.0,88.0,2006.0,0.5671,en,7.000272,The Ant Bully,The Ant Bully
44.4,0.0,750000,1720953.0,2.294604,0,6.8,10.0,108.0,2005.0,0.8986,en,2.6982,Mrs Palfrey at The Claremont,Mrs Palfrey at The Claremont
15.8,25.0,20000000,10289.0,0.00051445,0,6.1,278.0,106.0,2005.0,0.0438,en,9.51795,Chaos,Chaos
18.8,14.3,51000000,72779000.0,1.4270392157,0,5.3,230.0,90.0,2006.0,0.589,en,6.984949,Barnyard,Barnyard
82.6,38.1,12000000,114194847.0,9.51623725,1,6.7,1092.0,104.0,2006.0,0.6082,en,14.21769,Step Up,Step Up
25.0,35.0,35000000,12506188.0,0.3573196571,0,4.9,140.0,83.0,2006.0,0.6082,en,11.967444,Zoom,Zoom
52.9,50.0,700000,4911725.0,7.01675,0,6.5,243.0,107.0,2006.0,0.6082,en,12.155115,Half Nelson,Half Nelson
50.0,20.0,12000000,566611.0,0.0472175833,0,6.3,147.0,120.0,2005.0,0.6877,en,6.796465,Tideland,Tideland
31.0,16.7,23000000,38505009.0,1.6741308261,0,6.2,412.0,93.0,2006.0,0.6274,en,7.06088,Accepted,Accepted
13.6,30.0,40000000,86915017.0,2.172875425,0,7.1,1657.0,110.0,2006.0,0.6274,en,11.494009,The Illusionist,The Illusionist
15.0,17.6,17500000,19179969.0,1.0959982286,0,5.8,173.0,110.0,2006.0,0.6466,en,7.481125,Beerfest,Beerfest
64.7,0.0,40000000,38755073.0,0.968876825,0,4.0,355.0,102.0,2006.0,0.6658,en,9.423256,The Wicker Man,The Wicker Man
33.3,16.7,5800000,7000000.0,1.2068965517,0,4.2,10.0,95.0,2006.0,0.6658,en,0.906143,Crossover,Crossover
60.0,60.0,900000,381420.0,0.4238,1,6.1,73.0,96.0,2005.0,0.6959,en,4.997751,The Quiet,The Quiet
20.0,16.7,6500000,22889018.0,3.5213873846,0,7.1,155.0,124.0,2006.0,0.474,en,6.752524,The Wind That Shakes the Barley,The Wind That Shakes the Barley
20.0,20.0,20000000,37597471.0,1.87987355,0,5.2,295.0,97.0,2006.0,0.6849,en,12.72212,The Covenant,The Covenant
25.0,0.0,30000000,495303.0,0.0165101,0,6.3,681.0,84.0,2006.0,0.6658,en,12.130803,Idiocracy,Idiocracy
21.4,16.7,35000000,15304890.0,0.4372825714,0,6.8,852.0,96.0,2006.0,0.6795,en,11.577121,The Fountain,The Fountain
33.3,16.7,6000000,9524340.0,1.58739,0,6.8,253.0,105.0,2006.0,0.1123,fr,10.603991,La science des rêves,The Science of Sleep
42.1,22.2,50000000,49111202.0,0.98222404,0,5.7,292.0,121.0,2006.0,0.7041,en,6.506572,The Black Dahlia,The Black Dahlia
21.4,0.0,30000000,41480851.0,1.3826950333,0,6.6,210.0,125.0,2006.0,0.7041,en,5.025475,Gridiron Gang,Gridiron Gang
11.8,20.8,40000000,120175290.0,3.00438225,0,7.3,1252.0,139.0,2006.0,0.9315,en,7.735233,Apocalypto,Apocalypto
15.4,12.5,60000000,17800000.0,0.2966666667,0,6.3,274.0,140.0,2006.0,0.7233,en,5.460942,Flyboys,Flyboys
7.4,0.0,11000000,72778712.0,6.6162465455,0,6.4,306.0,95.0,2006.0,0.7233,en,7.915368,Jackass Number Two,Jackass Number Two
30.0,40.0,55000000,9450897.0,0.1718344909,0,5.7,95.0,125.0,2006.0,0.6904,en,7.991168,All the King's Men,All the King's Men
50.0,5.6,18000000,261572744.0,14.5318191111,0,6.5,1617.0,82.0,2006.0,0.8329,en,8.278336,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan
33.3,18.2,19000000,83258226.0,4.3820118947,0,7.6,3122.0,118.0,2006.0,0.4,es,26.817754,El laberinto del fauno,Pan's Labyrinth
25.0,11.8,70000000,55011732.0,0.7858818857,0,6.8,394.0,139.0,2006.0,0.7397,en,10.031817,The Guardian,The Guardian
29.6,21.1,20000000,17807569.0,0.89037845,0,5.6,112.0,100.0,2006.0,0.7425,en,10.725567,School for Scoundrels,School for Scoundrels
13.2,17.9,90000000,289847354.0,3.2205261556,0,7.9,4455.0,151.0,2006.0,0.7589,en,18.515448,The Departed,The Departed
14.3,0.0,12000000,38368909.0,3.1974090833,0,5.4,156.0,103.0,2006.0,0.7616,en,8.596352,Employee of the Month,Employee of the Month
21.4,0.0,40000000,23937870.0,0.59844675,0,5.1,219.0,93.0,2006.0,0.5507,en,8.778999,Stormbreaker,Stormbreaker
57.1,23.1,12000000,6754898.0,0.5629081667,0,5.8,80.0,116.0,2006.0,0.8192,en,4.926507,Running with Scissors,Running with Scissors
61.1,25.0,20000000,39143839.0,1.95719195,0,5.3,288.0,102.0,2006.0,0.7808,en,6.768804,The Grudge 2,The Grudge 2
39.3,8.3,20000000,41237648.0,2.0618824,0,5.8,129.0,115.0,2006.0,0.7699,en,7.018483,Man of the Year,Man of the Year
22.2,30.8,20000000,22165608.0,1.1082804,0,5.0,165.0,92.0,2006.0,0.7808,en,6.679168,The Marine,The Marine
46.2,57.1,13000000,1151330.0,0.0885638462,0,6.4,60.0,110.0,2006.0,0.874,en,5.169999,Infamous,Infamous
30.0,25.0,20000000,13391174.0,0.6695587,0,6.1,12.0,123.0,2006.0,0.7808,en,3.660528,One Night with the King,One Night with the King
47.4,4.8,26000000,14821658.0,0.5700637692,0,6.9,243.0,136.0,2006.0,0.7616,en,7.311148,Little Children,Little Children
7.1,0.0,11,11.0,1.0,0,6.5,30.0,145.0,1978.0,0.3151,en,3.566996,F.I.S.T.,F.I.S.T.
25.0,0.0,100000,10178331.0,101.78331,0,6.6,64.0,111.0,2006.0,0.7425,en,7.485908,Facing the Giants,Facing the Giants
