castFemalePercentage,crewFemalePercentage,budget,revenue,revenueRatio,directorGender,vote_average,vote_count,runtime,releaseYear,releaseTimeOfYear,original_language,popularity,original_title,title
22.2,0.0,0,0.0,-1.0,4,5.5,8.0,89.0,2006.0,0.189,en,0.385761,Live Free or Die,Live Free or Die
28.6,0.0,0,0.0,-1.0,0,6.5,23.0,93.0,1932.0,0.6885,en,1.007167,Blonde Venus,Blonde Venus
25.0,0.0,0,0.0,-1.0,0,6.0,66.0,87.0,2008.0,0.7842,en,3.915682,Dance of the Dead,Dance of the Dead
41.7,14.3,0,77527732.0,-1.0,0,6.0,317.0,102.0,2009.0,0.2329,en,10.80374,The Haunting in Connecticut,The Haunting in Connecticut
26.7,33.3,78146652,60000000.0,0.7677872112,0,5.7,203.0,125.0,2009.0,0.211,en,9.097953,Duplicity,Duplicity
57.1,0.0,50000000,155446362.0,3.10892724,0,5.9,1528.0,121.0,2009.0,0.211,en,9.806904,Knowing,Knowing
25.0,40.0,0,0.0,-1.0,4,6.5,12.0,120.0,2009.0,0.2521,en,0.731548,Sugar,Sugar
43.8,40.0,5000000,16174377.0,3.2348754,1,6.5,256.0,102.0,2008.0,0.0464,en,9.098119,Sunshine Cleaning,Sunshine Cleaning
42.9,0.0,0,0.0,-1.0,2,6.5,80.0,25.0,2008.0,0.8525,en,6.638013,Kung Fu Panda: Secrets of the Furious Five,Kung Fu Panda: Secrets of the Furious Five
16.7,0.0,0,0.0,-1.0,0,5.7,7.0,81.0,1952.0,0.8716,en,2.893266,Hangman's Knot,Hangman's Knot
22.2,0.0,0,0.0,-1.0,0,6.3,2.0,91.0,1943.0,0.3233,en,0.438115,Immortal Sergeant,Immortal Sergeant
25.0,0.0,15000000,0.0,-1.0,0,4.0,32.0,96.0,2005.0,0.3425,en,3.860361,Submerged,Submerged
28.6,0.0,0,0.0,-1.0,0,6.1,7.0,88.0,1955.0,0.8219,en,1.930301,Illegal,Illegal
9.1,11.1,0,500154.0,-1.0,0,5.4,110.0,105.0,2009.0,0.1562,en,6.624498,Echelon Conspiracy,Echelon Conspiracy
41.7,0.0,825000,0.0,-1.0,0,5.2,54.0,78.0,2007.0,0.7342,en,7.134232,After Sex,After Sex
27.3,20.0,175000000,381509870.0,2.1800564,4,6.0,1464.0,94.0,2009.0,0.211,en,14.243634,Monsters vs Aliens,Monsters vs Aliens
60.0,28.6,0,0.0,-1.0,0,5.1,18.0,106.0,2007.0,0.3753,en,1.891973,Boarding Gate,Boarding Gate
50.0,100.0,0,0.0,-1.0,1,6.9,25.0,82.0,2008.0,0.112,en,1.711226,Sita Sings the Blues,Sita Sings the Blues
16.7,0.0,0,0.0,-1.0,0,5.4,14.0,104.0,2007.0,0.2466,en,2.512786,Naked Fear,Naked Fear
20.0,0.0,0,0.0,-1.0,0,4.4,7.0,74.0,2005.0,0.6055,en,0.615145,Chaos,Chaos
40.0,0.0,0,0.0,-1.0,0,6.1,18.0,63.0,1932.0,0.8251,en,0.75757,Three on a Match,Three on a Match
25.0,0.0,0,0.0,-1.0,0,5.9,178.0,105.0,2007.0,0.4274,en,9.338858,Big Stan,Big Stan
20.0,0.0,0,0.0,-1.0,0,4.5,10.0,59.0,1934.0,0.3534,en,0.94151,Blue Steel,Blue Steel
50.0,0.0,0,0.0,-1.0,0,6.3,27.0,100.0,2008.0,0.0,en,1.496824,Strictly Sexual,Strictly Sexual
40.0,0.0,11500000,186702.0,0.0162349565,0,6.9,134.0,108.0,2008.0,0.9645,en,8.719145,Nothing But the Truth,Nothing But the Truth
25.0,0.0,0,0.0,-1.0,2,6.2,30.0,105.0,2008.0,0.4536,en,2.634201,The Square,The Square
10.0,0.0,0,0.0,-1.0,0,7.2,7.0,94.0,1949.0,0.8219,en,0.81594,Border Incident,Border Incident
30.0,0.0,280,831.0,2.9678571429,0,5.3,3.0,90.0,1935.0,0.2959,en,0.110801,Star of Midnight,Star of Midnight
23.5,0.0,0,24007324.0,-1.0,0,5.6,229.0,86.0,2009.0,0.2712,en,5.666341,Observe and Report,Observe and Report
28.6,0.0,0,0.0,-1.0,0,6.1,6.0,84.0,1931.0,0.9452,en,0.220294,Private Lives,Private Lives
33.3,0.0,0,0.0,-1.0,0,5.0,3.0,85.0,1940.0,0.7678,en,1.007377,Too Many Girls,Too Many Girls
23.1,0.0,0,0.0,-1.0,0,6.0,11.0,81.0,1950.0,0.7562,en,1.497464,Union Station,Union Station
29.4,23.1,9500000,17164377.0,1.8067765263,0,6.4,748.0,107.0,2009.0,0.2521,en,6.77887,Adventureland,Adventureland
60.0,50.0,0,0.0,-1.0,1,5.5,39.0,86.0,2007.0,0.3233,en,4.701858,The Cake Eaters,The Cake Eaters
57.1,50.0,40000000,108332743.0,2.708318575,0,6.1,787.0,104.0,2009.0,0.0959,en,8.198789,Confessions of a Shopaholic,Confessions of a Shopaholic
50.0,0.0,0,0.0,-1.0,2,6.7,31.0,97.0,2008.0,0.1831,en,2.307735,The Black Balloon,The Black Balloon
50.0,28.6,0,0.0,-1.0,0,5.1,158.0,90.0,2009.0,0.0219,en,7.228413,The Butterfly Effect 3: Revelations,The Butterfly Effect 3: Revelations
16.7,0.0,0,0.0,-1.0,0,3.7,3.0,102.0,1976.0,0.0355,en,0.985855,Killer Force,Killer Force
50.0,35.7,0,0.0,-1.0,0,6.3,55.0,113.0,2008.0,0.735,en,7.444398,The Lucky Ones,The Lucky Ones
27.3,0.0,100000000,0.0,-1.0,0,2.9,475.0,85.0,2009.0,0.2466,en,8.876305,Dragonball Evolution,Dragonball Evolution
25.0,0.0,0,0.0,-1.0,4,6.6,10.0,245.0,1936.0,0.7732,en,1.149111,Flash Gordon,Flash Gordon
44.4,0.0,0,0.0,-1.0,0,5.0,59.0,80.0,2006.0,0.7644,en,4.657671,Rest Stop,Rest Stop
0.0,0.0,0,0.0,-1.0,0,5.9,8.0,80.0,1950.0,0.6301,en,0.702263,Kansas Raiders,Kansas Raiders
8.3,0.0,0,0.0,-1.0,0,6.0,2.0,88.0,1957.0,0.4685,en,0.127452,The Lonely Man,The Lonely Man
12.5,0.0,0,0.0,-1.0,4,4.0,2.0,66.0,1935.0,0.5863,en,0.162378,Man on the Flying Trapeze,Man on the Flying Trapeze
40.0,7.7,7000000,0.0,-1.0,0,5.7,6.0,138.0,1959.0,0.4767,en,1.678935,Porgy and Bess,Porgy and Bess
30.0,0.0,0,0.0,-1.0,0,7.2,9.0,131.0,1960.0,0.1858,en,0.803604,Can-Can,Can-Can
40.0,33.3,0,0.0,-1.0,2,4.2,3.0,80.0,1953.0,0.3616,en,1.026493,Law and Order,Law and Order
50.0,0.0,0,0.0,-1.0,0,5.7,50.0,95.0,2005.0,0.8384,en,3.137916,The Gravedancers,The Gravedancers
0.0,0.0,810000,0.0,-1.0,4,4.8,15.0,110.0,2006.0,0.0,en,1.491366,Broken,Broken
20.0,31.8,85000000,363164265.0,4.2725207647,2,6.5,2426.0,107.0,2009.0,0.2493,en,1.498902,Fast & Furious,Fast & Furious
33.3,33.3,0,0.0,-1.0,0,7.4,19.0,90.0,1930.0,0.126,en,2.933003,City Girl,City Girl
20.0,0.0,0,0.0,-1.0,0,5.0,10.0,77.0,1945.0,0.8247,en,0.545943,Hangover Square,Hangover Square
25.0,0.0,0,0.0,-1.0,0,7.5,12.0,43.0,1988.0,0.3279,en,0.640356,Superstar: The Karen Carpenter Story,Superstar: The Karen Carpenter Story
15.0,0.0,0,20200000.0,-1.0,0,3.6,22.0,90.0,1979.0,0.4137,en,2.272676,A Force of One,A Force of One
23.1,0.0,0,0.0,-1.0,0,6.5,28.0,110.0,2008.0,0.888,en,2.683651,Gardens of the Night,Gardens of the Night
38.9,0.0,0,6149791.0,-1.0,0,7.0,194.0,106.0,2009.0,0.0575,en,6.341259,In the Loop,In the Loop
0.0,0.0,0,0.0,-1.0,0,7.6,19.0,93.0,2008.0,0.4672,en,1.015014,Global Metal,Global Metal
25.0,9.1,0,44872.0,-1.0,0,6.4,37.0,100.0,2008.0,0.9454,en,3.646265,What Doesn't Kill You,What Doesn't Kill You
10.0,0.0,0,0.0,-1.0,2,6.5,12.0,73.0,1954.0,0.0301,en,3.2125,Crime Wave,Crime Wave
11.1,0.0,0,0.0,-1.0,0,6.0,29.0,73.0,1959.0,0.1233,en,1.648486,Ride Lonesome,Ride Lonesome
33.3,46.2,50000000,36348784.0,0.72697568,0,7.2,678.0,116.0,2009.0,0.2466,en,8.395618,The Boat That Rocked,The Boat That Rocked
9.1,0.0,0,0.0,-1.0,4,6.6,10.0,106.0,1949.0,0.1397,en,0.751207,The Small Back Room,The Small Back Room
0.0,0.0,0,0.0,-1.0,2,6.3,4.0,78.0,2003.0,0.6438,en,0.544176,The Mindscape of Alan Moore,The Mindscape of Alan Moore
54.2,35.3,20000000,136267476.0,6.8133738,2,6.1,1388.0,102.0,2009.0,0.189,en,11.362762,17 Again,17 Again
21.2,32.0,70000000,319131050.0,4.559015,0,7.9,6598.0,153.0,2009.0,0.6274,en,16.89564,Inglourious Basterds,Inglourious Basterds
31.8,37.5,60000000,87784194.0,1.4630699,0,6.7,489.0,127.0,2009.0,0.2904,en,8.905732,State of Play,State of Play
28.6,0.0,0,0.0,-1.0,0,6.7,3.0,83.0,1953.0,0.0055,en,0.442244,The Lawless Breed,The Lawless Breed
35.3,0.0,0,0.0,-1.0,0,4.7,8.0,90.0,1949.0,0.4384,en,1.121124,Lust for Gold,Lust for Gold
33.3,0.0,0,0.0,-1.0,0,5.3,2.0,53.0,1935.0,0.8411,en,0.104367,Lawless Range,Lawless Range
12.5,25.0,10000000,0.0,-1.0,0,7.2,156.0,97.0,2009.0,0.2329,en,11.545627,The Damned United,The Damned United
50.0,8.8,20000000,34560577.0,1.72802885,4,5.9,878.0,96.0,2009.0,0.2877,en,10.044642,Crank: High Voltage,Crank: High Voltage
0.0,0.0,0,0.0,-1.0,0,6.8,6.0,25.0,1920.0,0.0273,en,0.355919,The Garage,The Garage
16.7,0.0,0,0.0,-1.0,2,6.5,2.0,75.0,1926.0,0.8822,en,0.195632,The Strong Man,The Strong Man
12.5,0.0,0,0.0,-1.0,0,8.1,10.0,127.0,1999.0,0.0192,en,0.991107,Kiler-ów 2-óch,Kiler-ów 2-óch
33.3,0.0,0,0.0,-1.0,0,6.0,1.0,82.0,1953.0,0.0822,en,0.102997,The Man Behind The Gun,The Man Behind The Gun
28.6,16.7,5000000,9760104.0,1.9520208,0,7.6,1831.0,97.0,2009.0,0.4438,en,13.336773,Moon,Moon
57.1,0.0,0,0.0,-1.0,0,3.8,9.0,100.0,1998.0,0.6329,en,1.76,Break Up,Break Up
0.0,0.0,0,0.0,-1.0,2,3.3,2.0,85.0,1992.0,0.0,en,0.002317,Fraternity Demon,Fraternity Demon
30.0,0.0,0,0.0,-1.0,0,7.0,1.0,80.0,1928.0,0.2268,en,0.653923,The Smart Set,The Smart Set
66.7,33.3,10000000,0.0,-1.0,0,6.1,41.0,125.0,2009.0,0.0493,en,3.586906,Mammoth,Mammoth
33.3,30.8,35000000,27409889.0,0.7831396857,0,7.1,330.0,105.0,2009.0,0.1699,en,8.437587,The Young Victoria,The Young Victoria
0.0,0.0,0,0.0,-1.0,4,7.0,1.0,237.0,2007.0,0.7014,en,0.05157,Amazing Journey: The Story of The Who,Amazing Journey: The Story of The Who
47.4,0.0,18000000,382174.0,0.0212318889,0,4.4,60.0,98.0,2008.0,0.8443,en,6.675032,The Informers,The Informers
23.3,16.7,150000000,373062864.0,2.48708576,0,6.2,4086.0,107.0,2009.0,0.3205,en,1.456541,X-Men Origins: Wolverine,X-Men Origins: Wolverine
33.3,12.5,1700000,1007962.0,0.5929188235,0,5.2,83.0,77.0,2009.0,0.0521,en,6.115299,The Girlfriend Experience,The Girlfriend Experience
28.6,0.0,0,0.0,-1.0,0,3.3,8.0,54.0,1935.0,0.3014,en,0.784048,The Desert Trail,The Desert Trail
26.5,22.2,150000000,385680446.0,2.5712029733,0,7.4,4574.0,127.0,2009.0,0.3425,en,15.362632,Star Trek,Star Trek
50.0,25.0,15000000,0.0,-1.0,0,5.4,10.0,94.0,2001.0,0.0548,en,1.903358,Happy Campers,Happy Campers
50.0,0.0,0,0.0,-1.0,0,8.2,3.0,67.0,1944.0,0.6311,en,0.301454,Black Magic,Black Magic
50.0,20.0,1500000,0.0,-1.0,0,6.4,43.0,95.0,2008.0,0.6858,en,9.813825,Lymelife,Lymelife
26.9,20.0,0,900689.0,-1.0,0,6.0,86.0,87.0,2008.0,0.0464,en,7.957389,The Great Buck Howard,The Great Buck Howard
33.3,0.0,0,0.0,-1.0,0,4.3,7.0,53.0,1933.0,0.7726,en,0.604248,Riders of Destiny,Riders of Destiny
33.3,0.0,21000000,0.0,-1.0,2,5.9,43.0,173.0,2008.0,0.7295,en,2.947094,XIII,XIII
54.5,0.0,0,0.0,-1.0,0,4.3,29.0,87.0,2005.0,0.1342,en,9.233565,Wild Things: Diamonds in the Rough,Wild Things: Diamonds in the Rough
38.5,11.1,4000000,4100000.0,1.025,0,3.6,124.0,103.0,2009.0,0.3205,en,7.959965,S. Darko,S. Darko
0.0,0.0,15000000,109000000.0,7.2666666667,4,7.5,136.0,90.0,2007.0,0.3041,en,15.30326,Earth,Earth
12.5,0.0,0,0.0,-1.0,0,4.2,10.0,54.0,1933.0,0.9534,en,1.064154,Sagebrush Trail,Sagebrush Trail
0.0,0.0,0,0.0,-1.0,0,7.2,44.0,141.0,2001.0,0.3315,en,2.48768,Stanley Kubrick: A Life in Pictures,Stanley Kubrick: A Life in Pictures
17.6,0.0,0,0.0,-1.0,0,7.5,3.0,86.0,1943.0,0.6301,en,0.569912,A Lady Takes a Chance,A Lady Takes a Chance
33.3,16.7,0,0.0,-1.0,0,5.7,19.0,107.0,2008.0,0.1831,en,3.702465,Shuttle,Shuttle
61.5,0.0,25000000,1037335.0,0.0414934,0,6.2,95.0,113.0,2009.0,0.1562,en,6.036408,Crossing Over,Crossing Over
9.4,31.2,150000000,356613439.0,2.3774229267,0,6.5,2183.0,138.0,2009.0,0.3616,en,22.211558,Angels & Demons,Angels & Demons
16.7,0.0,0,0.0,-1.0,0,5.3,4.0,57.0,1933.0,0.5342,en,0.430045,The Man from Monterey,The Man from Monterey
22.2,0.0,0,0.0,-1.0,0,6.0,19.0,114.0,1973.0,0.2712,en,2.265786,Scorpio,Scorpio
37.5,12.5,0,0.0,-1.0,0,5.4,36.0,87.0,2009.0,0.0329,en,3.0558,Balls Out: The Gary Houseman Story,Balls Out: The Gary Houseman Story
37.5,0.0,0,0.0,-1.0,0,7.0,5.0,108.0,1979.0,0.6247,en,0.180571,The Seduction of Joe Tynan,The Seduction of Joe Tynan
14.3,0.0,0,0.0,-1.0,0,6.6,5.0,93.0,1963.0,0.7479,en,0.446482,Man in the Middle,Man in the Middle
25.0,0.0,0,0.0,-1.0,0,5.9,6.0,101.0,1969.0,0.0384,en,1.216183,More Dead Than Alive,More Dead Than Alive
38.1,0.0,0,0.0,-1.0,0,6.3,69.0,108.0,2009.0,0.3479,en,5.428409,Powder Blue,Powder Blue
33.3,0.0,0,0.0,-1.0,0,6.2,11.0,76.0,1935.0,0.3342,en,0.660233,The Devil Is a Woman,The Devil Is a Woman
10.0,0.0,0,948753.0,-1.0,0,6.1,320.0,90.0,2009.0,0.0986,en,5.785775,Fanboys,Fanboys
42.9,0.0,0,6132924.0,-1.0,0,6.1,10.0,107.0,1992.0,0.3306,en,3.968853,Folks!,Folks!
0.0,0.0,0,0.0,-1.0,0,5.4,4.0,100.0,1992.0,0.7705,en,0.51617,Breaking the Rules,Breaking the Rules
36.4,14.3,0,0.0,-1.0,0,5.7,48.0,96.0,2007.0,0.0,en,12.376901,Live!,Live!
20.0,25.0,0,0.0,-1.0,0,6.8,10.0,110.0,2008.0,0.2896,en,5.378154,The Merry Gentleman,The Merry Gentleman
33.3,44.4,10000000,0.0,-1.0,1,5.3,55.0,113.0,2008.0,0.0519,en,4.279817,Incendiary,Incendiary
25.0,33.3,0,2434658.0,-1.0,0,5.5,102.0,94.0,2009.0,0.1041,en,12.459106,Management,Management
38.5,21.4,200000000,371353001.0,1.856765005,0,5.9,2496.0,115.0,2009.0,0.3808,en,16.507496,Terminator Salvation,Terminator Salvation
9.4,14.3,150000000,413106170.0,2.7540411333,0,5.9,2026.0,105.0,2009.0,0.3808,en,15.417181,Night at the Museum: Battle of the Smithsonian,Night at the Museum: Battle of the Smithsonian
100.0,100.0,0,0.0,-1.0,1,5.0,1.0,93.0,2007.0,0.3534,en,0.091729,How to Cook Your Life,How to Cook Your Life
63.6,16.7,0,0.0,-1.0,0,5.3,126.0,86.0,2009.0,0.2027,en,6.52808,Lesbian Vampire Killers,Lesbian Vampire Killers
16.7,42.9,20000000,5530764.0,0.2765382,0,6.8,206.0,114.0,2008.0,0.6885,en,7.973126,The Brothers Bloom,The Brothers Bloom
12.5,0.0,0,0.0,-1.0,2,5.6,4.0,87.0,1951.0,0.9178,en,0.476306,Man in the Saddle,Man in the Saddle
11.1,0.0,0,0.0,-1.0,4,4.8,2.0,76.0,1950.0,0.074,en,0.579823,Montana,Montana
55.6,0.0,0,0.0,-1.0,0,8.3,3.0,72.0,1943.0,0.5836,en,0.113518,Hi Diddle Diddle,Hi Diddle Diddle
25.0,0.0,0,0.0,-1.0,2,7.5,2.0,104.0,1974.0,0.0548,en,0.083894,Rhinoceros,Rhinoceros
28.6,0.0,0,0.0,-1.0,0,6.0,2.0,106.0,1980.0,0.7541,en,0.627655,The Man With Bogart's Face,The Man With Bogart's Face
20.0,0.0,0,0.0,-1.0,0,6.0,1.0,86.0,1925.0,0.2027,en,0.09386,The Monster,The Monster
25.0,0.0,0,0.0,-1.0,4,5.4,8.0,94.0,1942.0,0.4055,en,0.625346,Moontide,Moontide
33.3,27.8,0,0.0,-1.0,4,4.5,49.0,92.0,2007.0,0.4137,en,7.095063,Catacombs,Catacombs
45.5,63.6,60000000,31720158.0,0.5286693,0,6.6,237.0,109.0,2009.0,0.3096,en,11.328316,The Soloist,The Soloist
44.4,23.8,15000000,32721635.0,2.1814423333,0,6.2,449.0,110.0,2009.0,0.1945,en,13.634766,The Last House on the Left,The Last House on the Left
47.8,9.1,30000000,90810892.0,3.0270297333,0,6.2,995.0,99.0,2009.0,0.2,en,15.809588,Drag Me to Hell,Drag Me to Hell
0.0,17.2,175000000,735099082.0,4.2005661829,0,7.8,7048.0,96.0,2009.0,0.3616,en,19.330884,Up,Up
44.4,50.0,0,0.0,-1.0,0,6.4,112.0,93.0,2008.0,0.0,en,5.373645,Easy Virtue,Easy Virtue
40.0,15.8,0,0.0,-1.0,0,4.7,73.0,83.0,2009.0,0.3863,en,9.389891,Dance Flick,Dance Flick
17.6,30.0,0,0.0,-1.0,0,6.8,8.0,83.0,1928.0,0.8852,en,1.158975,Show People,Show People
28.6,0.0,0,0.0,-1.0,2,6.2,6.0,60.0,1933.0,0.8603,en,0.727147,Female,Female
46.2,28.6,0,0.0,-1.0,0,5.5,16.0,104.0,1968.0,0.0628,en,9.443289,Firecreek,Firecreek
35.3,0.0,0,0.0,-1.0,0,4.8,4.0,79.0,1941.0,0.5123,en,1.034282,The Flame of New Orleans,The Flame of New Orleans
25.0,0.0,0,0.0,-1.0,4,4.3,2.0,229.0,1938.0,0.2164,en,0.933309,Flash Gordon: Trip to Mars,Flash Gordon: Trip to Mars
29.2,35.3,0,0.0,-1.0,0,5.8,37.0,110.0,2009.0,0.0986,en,7.872865,Personal Effects - The Space Between Loss and Love,Personal Effects
63.6,0.0,20000000,18599102.0,0.9299551,0,6.0,194.0,90.0,2009.0,0.137,en,6.312206,Fired Up!,Fired Up!
33.3,0.0,0,0.0,-1.0,0,6.5,7.0,117.0,1948.0,0.7295,en,0.836101,The Winslow Boy,The Winslow Boy
50.0,0.0,15000000,0.0,-1.0,0,5.4,25.0,85.0,1997.0,0.7342,en,1.156854,Trojan War,Trojan War
40.0,0.0,6300000,0.0,-1.0,0,5.1,18.0,96.0,2009.0,0.0329,en,2.390543,Without a Paddle: Nature's Calling,Without a Paddle: Nature's Calling
33.3,25.0,0,0.0,-1.0,0,5.7,16.0,89.0,2007.0,0.3096,en,1.798215,Graduation,Graduation
21.4,41.2,0,0.0,-1.0,0,6.0,112.0,117.0,2009.0,0.2849,en,6.666455,In the Electric Mist,In the Electric Mist
29.7,17.6,35000000,459270619.0,13.1220176857,0,7.2,6324.0,100.0,2009.0,0.4247,en,23.947351,The Hangover,The Hangover
40.0,27.8,0,2960993.0,-1.0,2,5.9,80.0,95.0,2008.0,0.8661,en,4.475472,Killshot,Killshot
13.0,11.1,0,0.0,-1.0,0,6.3,39.0,90.0,2006.0,0.0055,en,3.996675,Sweeney Todd,Sweeney Todd
36.4,0.0,0,0.0,-1.0,0,6.4,5.0,95.0,1955.0,0.5781,en,0.874713,Pete Kelly's Blues,Pete Kelly's Blues
20.0,20.0,0,0.0,-1.0,2,6.4,10.0,113.0,1948.0,0.7978,en,1.266629,A Song Is Born,A Song Is Born
16.7,0.0,0,0.0,-1.0,0,6.0,2.0,95.0,1955.0,0.0932,en,0.215725,Many Rivers to Cross,Many Rivers to Cross
30.0,0.0,0,0.0,-1.0,2,5.4,19.0,80.0,2005.0,0.4301,en,4.912303,Boy Eats Girl,Boy Eats Girl
50.0,0.0,0,0.0,-1.0,0,4.1,8.0,55.0,1934.0,0.3671,en,2.098026,The Man From Utah,The Man From Utah
25.0,50.0,0,0.0,-1.0,2,4.5,4.0,94.0,1993.0,0.0,en,0.386295,Ernest Rides Again,Ernest Rides Again
20.0,33.3,42,0.0,-1.0,2,6.0,3.0,99.0,1919.0,0.8027,en,0.110308,Blind Husbands,Blind Husbands
25.0,0.0,0,0.0,-1.0,0,5.0,3.0,98.0,2007.0,0.6822,en,0.964688,Before The Rains,Before The Rains
14.3,0.0,1000000,7202.0,0.007202,4,6.6,32.0,81.0,2006.0,0.0795,en,2.003309,Special,Special
60.0,17.6,8000000,29010817.0,3.626352125,2,5.2,99.0,97.0,2009.0,0.0795,en,12.357072,New in Town,New in Town
57.1,100.0,0,0.0,-1.0,1,4.9,19.0,94.0,2007.0,0.8329,en,5.188641,Enfin veuve,The Merry Widow
27.3,11.8,100000000,68688831.0,0.68688831,2,5.4,387.0,102.0,2009.0,0.4247,en,7.642063,Land of the Lost,Land of the Lost
76.9,33.3,0,0.0,-1.0,0,5.2,35.0,87.0,2008.0,0.8607,en,1.841563,The Clique,The Clique
20.0,0.0,0,0.0,-1.0,0,4.7,3.0,93.0,1931.0,0.4164,en,0.674208,A Free Soul,A Free Soul
0.0,0.0,0,0.0,-1.0,0,6.5,2.0,94.0,2008.0,0.0464,en,0.504158,Momma's Man,Momma's Man
35.3,10.0,55000000,0.0,-1.0,0,5.7,134.0,107.0,2009.0,0.463,en,6.308773,Imagine That,Imagine That
11.1,23.1,100000000,150166126.0,1.50166126,0,6.2,971.0,106.0,2009.0,0.4411,en,15.09911,The Taking of Pelham 1 2 3,The Taking of Pelham 1 2 3
42.9,54.5,0,0.0,-1.0,0,5.0,4.0,105.0,2006.0,0.1836,en,1.11251,Fade to Black,Fade to Black
0.0,0.0,0,0.0,-1.0,0,5.6,7.0,90.0,2009.0,0.2904,en,0.359685,Divã,In Therapy
0.0,0.0,1066480,0.0,-1.0,0,5.9,9.0,101.0,2006.0,0.0,en,1.788295,Chain Reaction,Chain Reaction
40.0,25.0,0,0.0,-1.0,2,4.8,9.0,97.0,2006.0,0.3397,en,0.627559,Jekyll + Hyde,Jekyll + Hyde
35.7,12.5,0,0.0,-1.0,0,7.1,11.0,88.0,1942.0,0.9315,en,1.923558,Went the Day Well?,Went the Day Well?
0.0,0.0,0,0.0,-1.0,0,5.6,35.0,117.0,1979.0,0.3644,en,2.271555,Zulu Dawn,Zulu Dawn
25.0,0.0,0,0.0,-1.0,0,7.2,9.0,103.0,2008.0,0.0,en,2.030129,American Violet,American Violet
50.0,50.0,0,278720.0,-1.0,1,5.7,7.0,123.0,1993.0,0.9589,en,1.09014,Wrestling Ernest Hemingway,Wrestling Ernest Hemingway
14.3,33.3,0,0.0,-1.0,2,4.7,12.0,90.0,2005.0,0.9836,en,1.598814,Cargo,Cargo
18.2,16.7,0,4654288.0,-1.0,0,5.3,26.0,95.0,1991.0,0.3288,en,5.46508,The Hitman,The Hitman
54.5,0.0,0,0.0,-1.0,0,4.6,7.0,120.0,1961.0,0.389,en,1.390181,Goodbye Again,Goodbye Again
33.3,46.7,0,0.0,-1.0,0,8.0,63.0,114.0,2008.0,0.6831,en,3.694624,The Stoning of Soraya M.,The Stoning of Soraya M.
74.3,43.8,40000000,317375031.0,7.934375775,1,6.7,1858.0,108.0,2009.0,0.4137,en,8.058337,The Proposal,The Proposal
25.0,0.0,100000,0.0,-1.0,0,2.4,7.0,89.0,1963.0,0.674,en,0.405798,The Crawling Hand,The Crawling Hand
16.7,5.9,1000000,2000000.0,2.0,0,6.7,23.0,107.0,1973.0,0.5479,en,8.005804,Dillinger,Dillinger
40.0,0.0,0,0.0,-1.0,0,3.8,8.0,150.0,1960.0,0.1694,en,0.893448,Home from the Hill,Home from the Hill
22.7,0.0,60000000,62357900.0,1.0392983333,0,4.6,538.0,97.0,2009.0,0.4603,en,10.087637,Year One,Year One
37.5,0.0,0,0.0,-1.0,0,5.3,6.0,84.0,1955.0,0.4384,en,1.094261,5 Against the House,5 Against the House
71.4,0.0,0,0.0,-1.0,0,5.0,4.0,109.0,1966.0,0.1616,en,1.821423,Three on a Couch,Three on a Couch
33.3,0.0,1000000,0.0,-1.0,0,5.5,20.0,91.0,1992.0,0.3962,en,3.839936,Mindwarp,Mindwarp
6.7,14.3,1500000,0.0,-1.0,0,5.7,37.0,90.0,1975.0,0.6137,en,2.343888,The Land That Time Forgot,The Land That Time Forgot
0.0,0.0,0,0.0,-1.0,0,6.6,30.0,90.0,2008.0,0.3716,en,2.558751,Tyson,Tyson
16.7,0.0,0,0.0,-1.0,0,7.0,6.0,60.0,1960.0,0.0,en,0.380635,Primary,Primary
37.5,9.1,0,0.0,-1.0,4,5.7,30.0,90.0,2006.0,0.0301,en,1.931397,The Alibi,The Alibi
0.0,0.0,0,0.0,-1.0,2,5.7,20.0,78.0,2009.0,0.5918,en,4.816294,Garfield's Pet Force,Garfield's Pet Force
50.0,0.0,0,0.0,-1.0,0,4.3,2.0,55.0,1967.0,0.1562,en,0.275086,Dutchman,Dutchman
10.0,20.0,15000000,42000000.0,2.8,1,7.2,1881.0,131.0,2008.0,0.7732,en,9.403724,The Hurt Locker,The Hurt Locker
27.3,0.0,0,0.0,-1.0,2,6.0,1.0,68.0,1935.0,0.3452,en,0.460947,Air Hawks,Air Hawks
40.0,0.0,0,0.0,-1.0,0,5.0,2.0,97.0,1958.0,0.8329,en,0.205285,Anna Lucasta,Anna Lucasta
42.9,0.0,0,0.0,-1.0,0,5.4,5.0,85.0,1983.0,0.7452,en,0.846545,Going Berserk,Going Berserk
50.0,0.0,0,0.0,-1.0,2,6.5,4.0,80.0,1990.0,0.0,en,0.256753,Luther the Geek,Luther the Geek
30.0,25.0,0,0.0,-1.0,2,6.4,68.0,116.0,2009.0,0.3288,en,9.205574,The Limits of Control,The Limits of Control
18.8,26.7,150000000,836297228.0,5.5753148533,0,6.0,3192.0,150.0,2009.0,0.463,en,4.351756,Transformers: Revenge of the Fallen,Transformers: Revenge of the Fallen
25.0,0.0,0,3106559.0,-1.0,2,5.7,46.0,102.0,1991.0,0.7699,en,2.995373,K2,K2
50.0,20.0,0,0.0,-1.0,0,6.3,8.0,100.0,1950.0,0.0466,en,0.622745,The File on Thelma Jordon,The File on Thelma Jordon
20.0,0.0,9000000,0.0,-1.0,0,5.2,15.0,112.0,1957.0,0.7753,en,0.836961,Jet Pilot,Jet Pilot
