directorGender,tmdbId
4,100287
0,77173
2,119928
0,179111
0,138843
0,28698
2,31122
0,54320
1,51481
0,178809
0,79699
2,23431
4,172847
0,39308
2,43980
2,5646
4,209204
2,103173
0,87245
0,174322
0,216755
2,77950
0,42871
2,173980
0,76170
2,191231
0,17303
0,192990
2,81581
2,159344
4,75878
2,23368
2,47089
1,159138
2,172533
2,123261
4,159092
0,146216
4,59558
0,177221
0,198062
0,19593
0,47404
2,180948
0,120393
2,284231
2,66753
2,46729
0,115046
2,62843
2,117209
2,144570
2,76043
2,165213
0,188468
2,58291
2,79850
2,192126
0,160139
0,117856
4,65435
2,27957
2,83566
0,173938
0,138308
0,136400
2,127905
2,125164
2,77728
2,17275
0,238748
0,74310
2,151743
4,168138
1,157016
4,85984
0,89325
0,160588
2,153738
0,179144
0,31354
4,28173
4,102867
2,109729
0,26622
2,77664
0,205798
0,43167
1,11144
1,11614
2,58447
2,211587
1,244447
2,22924
2,205005
1,121831
0,191619
0,44796
2,19154
0,50277
0,26450
0,77645
0,149856
4,83040
2,102234
2,189242
0,185574
2,4548
0,76285
0,77931
0,177699
0,23535
2,158743
2,58218
2,121791
2,201676
4,30143
0,89345
2,205985
3,293198
3,241340
2,147276
0,42502
0,76544
0,38120
0,36089
0,113148
0,44545
4,21683
4,65291
0,35919
0,39027
0,212994
0,50346
2,61954
2,138832
0,157862
0,39957
0,109418
2,211830
1,212927
2,110410
0,18851
0,259808
2,97008
0,59859
2,87421
0,151960
2,54266
0,59589
0,155751
3,37312
0,59735
1,158999
0,115348
2,124091
0,27003
0,149870
1,24631
2,81780
2,26158
2,198210
1,204128
0,115782
0,65958
0,215134
0,123553
2,113362
2,98412
0,47559
1,154282
2,92506
1,184020
0,72968
0,132363
1,157360
3,82473
2,54133
0,62755
2,159622
0,174346
0,45109
0,128133
0,152748
2,133108
2,200063
4,49542
0,35895
0,122906
2,83114
2,205022
4,98064
2,15440
0,56937
2,19029
0,30689
2,122088
2,101179
0,104880
2,130055
4,30061
2,117924
0,91690
0,98568
2,109260
2,154019
2,199373
0,66608
2,116764
2,250155
0,83899
0,51166
3,107239
2,42355
1,46891
0,66148
0,96252
4,77123
0,107231
2,83272
0,242920
2,167919
2,136466
2,26971
0,25756
0,169209
0,39005
2,217038
2,140708
0,29231
0,48319
2,21708
1,129432
0,138496
0,122372
2,17886
0,33028
0,168496
2,219956
2,127651
0,202495
4,32389
1,43740
0,33196
4,198342
2,180318
4,159167
2,169758
2,176720
0,2911
0,16921
0,25172
0,129854
0,218212
0,46525
2,90785
1,111190
0,37845
2,79628
0,50674
4,136336
0,174773
0,147129
2,176734
4,42244
2,211729
0,79950
2,84338
0,135812
0,107355
0,124298
4,40833
4,214091
0,118293
0,24789
0,52017
0,52021
2,84058
0,54768
2,211954
0,52022
2,174334
0,75465
2,138217
0,164558
0,64936
0,53417
0,146223
2,200236
4,219674
0,27711
1,27712
2,61716
4,185444
0,146227
2,158884
2,89623
2,127451
2,134756
0,27651
1,126321
2,65114
2,47913
0,49802
2,10432
0,62648
2,194126
0,86685
0,82932
0,37463
0,86235
0,183825
0,124429
0,86274
2,171964
2,176088
0,37183
0,40231
0,17282
0,218508
0,49047
2,180810
0,57655
2,95730
0,138030
0,207768
0,212716
0,122597
2,104634
4,28735
0,103902
4,115199
0,146233
0,164457
2,133369
4,130593
0,156711
0,91586
0,195757
0,96721
0,57892
2,158895
0,112205
2,64820
2,62503
4,58607
4,11111
0,169813
2,121789
2,30995
1,85509
0,27885
0,28320
0,38807
0,41349
2,106599
2,103713
0,180314
2,133701
0,34188
2,63924
3,157129
0,129734
2,158711
3,63383
2,12791
0,9971
2,156339
0,102059
2,103689
3,320849
1,174348
2,129139
2,219288
4,74137
0,119826
4,36992
0,43678
0,50775
0,136911
2,27457
0,108564
2,176238
0,22731
2,100544
2,19458
0,41347
0,53407
4,53374
0,220714
2,109417
2,115189
0,43065
0,40950
0,34937
2,245950
0,81996
0,39243
0,114726
1,121676
1,156708
0,127878
2,199615
0,71700
2,47038
0,136966
3,38746
0,85656
2,32630
2,139998
0,81857
2,73590
2,221410
0,75506
0,134394
0,23045
0,53949
2,25666
2,91018
2,448538
1,179109
0,62425
2,129670
0,45756
0,2093
1,209263
0,138697
0,168051
2,133931
0,28484
4,36130
2,26251
0,41889
0,23385
0,15810
2,128135
3,455027
0,157820
0,193613
0,51452
0,27232
2,157409
4,217014
2,132887
2,70115
0,78143
2,216374
0,118948
0,249333
2,175245
2,100681
0,25377
2,68780
2,55230
2,128241
0,256382
0,60125
0,24331
0,33305
2,72440
0,103168
4,25584
2,172828
2,75757
0,86049
2,154413
2,30244
0,158445
2,165904
0,43727
2,139725
0,146238
2,77776
0,152584
0,97006
1,138202
0,122089
0,51947
0,128081
1,188761
4,222759
0,210940
2,192160
0,167032
0,97790
2,21381
2,196355
0,37087
2,102420
2,1803
4,49393
2,161073
1,65481
2,209262
0,128089
2,159008
2,423078
2,55884
0,167673
2,126560
2,276123
2,195450
0,3149
0,190754
3,41443
0,45725
0,49162
0,34461
4,109451
0,218381
2,81435
2,86004
0,78250
2,53776
0,253120
0,10598
2,81626
2,208968
0,100461
0,14143
0,109424
2,97397
0,4479
2,198287
0,210708
3,175953
4,113364
0,115442
0,62996
1,159015
4,51985
0,134472
2,90645
2,49004
2,119893
0,197926
4,56997
0,56290
0,17025
0,47369
0,75735
2,55539
0,128917
0,106747
4,99279
0,85889
2,293109
0,91745
2,19623
2,38273
0,214100
2,10006
0,64078
0,273160
0,175528
4,169642
2,8935
2,115210
2,107846
2,64076
0,172782
0,10085
0,139651
2,195423
2,120587
1,38093
2,81708
0,55370
2,121317
2,133805
0,86816
0,162903
4,159009
2,173495
0,29368
0,74674
0,109091
2,56115
2,82407
2,34023
1,81622
4,154795
0,152795
0,43115
2,113194
2,166879
0,194516
1,18167
0,200390
2,191502
2,158752
2,3160
2,58877
2,39468
2,39264
2,74008
0,29941
0,35911
2,291907
2,36214
0,27207
2,120771
0,30478
0,146015
2,39466
4,180688
0,76203
2,171738
0,91311
0,209406
0,160118
2,231038
2,157370
4,95006
2,28868
2,61820
4,79378
2,73099
2,115173
2,468343
2,81538
0,214217
2,153196
2,55651
2,19241
0,15866
2,160897
2,137193
2,38221
4,43015
2,174366
0,58631
2,87302
0,58591
2,214671
2,152747
0,64077
2,36212
2,36247
2,127374
0,103648
2,65056
0,42716
0,78235
0,293412
0,40221
1,50441
0,82627
2,103195
4,19594
0,80274
0,37342
0,62039
2,200481
2,88274
2,210624
2,213121
0,174988
0,256396
2,190847
0,57725
0,187569
2,127929
0,225975
0,56949
0,4519
0,208134
4,19658
2,168027
0,76338
0,44005
2,75905
4,460870
2,13390
3,83059
2,39469
0,152532
0,97434
0,133200
2,226632
4,48011
2,58166
0,55208
2,44745
0,73500
2,250503
2,194101
2,15709
0,128129
0,66538
2,224746
2,187022
0,124075
0,193212
2,16242
2,91325
0,144613
0,156566
2,265727
0,162215
4,72890
0,172803
2,189747
0,123377
2,170632
0,121565
2,14297
0,42950
4,230158
0,96924
0,56579
0,127880
2,52045
2,85822
4,61936
0,121674
2,184149
2,135670
0,175574
2,12636
2,49186
2,295045
0,80188
0,128266
0,59100
0,184802
0,64458
0,250610
4,69056
0,44900
4,28592
0,118153
0,155399
2,19644
2,43208
2,24786
0,51215
0,99534
2,203062
0,137093
2,159151
1,191421
2,243860
4,225703
0,49914
0,124581
0,110674
3,173433
2,198365
0,84324
2,78294
2,123362
2,67530
0,36820
0,53318
0,222858
2,122408
2,93498
0,121555
2,4146
0,21776
0,19039
2,85312
0,193645
0,87380
2,159988
2,192393
2,15725
0,97971
2,187927
2,205220
0,203833
0,146304
0,43213
2,209274
2,163590
2,261508
0,70224
0,232018
2,238407
2,143534
2,41498
2,176983
2,92119
0,80521
0,13293
0,101299
0,57158
2,64686
0,42461
0,153820
0,46997
0,58258
2,24506
0,129405
0,169219
0,28550
2,37429
2,139848
2,51402
2,61194
2,171861
0,194509
2,4578
2,146239
2,41602
2,293092
2,15991
0,204435
2,206188
0,124517
2,188044
2,275905
0,42286
0,200462
0,154663
0,137312
0,218329
2,42870
2,85024
0,107781
2,231472
2,3030
0,76422
0,52608
0,121642
2,25781
0,202436
2,31035
0,80662
2,251367
2,107311
2,27294
2,239747
2,36618
2,94639
0,40466
0,252622
4,109445
2,31297
2,18547
0,64534
2,77403
0,162494
0,162850
0,200713
2,75564
0,137174
1,42732
2,60366
2,140750
2,31332
0,110919
1,201749
2,37445
4,187628
0,51859
4,86829
2,39378
0,106646
0,204082
0,30877
2,2072
1,4839
2,134372
0,46793
0,222487
2,43254
2,186399
0,155096
0,192136
0,152737
0,21930
2,16692
2,16693
0,57210
0,180048
0,209282
2,215739
0,18440
1,136850
2,134366
4,75629
0,58043
0,214597
0,158916
0,174311
1,41831
2,212063
4,158994
2,44038
2,89883
2,22899
0,16985
0,168672
0,116745
0,152601
0,18510
0,18511
0,39260
0,163392
0,90563
2,35637
2,264113
2,86817
0,184314
4,48880
0,107916
4,309410
0,54236
4,195516
0,59833
2,54283
0,177203
2,159142
1,172897
2,180998
2,45697
0,215830
2,25028
0,264061
0,224659
0,57047
0,55547
0,121636
4,238478
3,26131
2,178290
2,40448
2,176297
0,223389
0,43967
0,14569
4,64632
0,193756
2,47257
0,28769
0,146712
2,18624
0,197033
0,115023
0,119288
0,132141
2,87392
2,121573
0,5546
0,70338
0,214083
2,47794
2,210024
2,29600
0,18231
0,140823
2,236661
2,107978
0,99880
2,89995
0,85494
0,18977
2,40897
2,54265
2,69717
4,49152
4,8985
2,18619
4,186279
0,40955
2,54272
0,176389
0,167502
2,57830
2,183258
2,241765
1,157351
0,15216
0,49852
2,220674
0,164123
0,92675
2,40059
0,110548
0,38792
2,256750
1,132812
0,45130
0,29130
0,29565
2,54274
2,54273
2,234652
0,213842
0,19604
0,127913
0,29128
0,67750
2,77161
0,75300
1,160706
0,116853
0,228331
2,20986
2,23452
2,140447
4,18269
0,87516
0,59993
2,114903
0,29129
0,25866
0,209232
2,54275
0,21410
2,54276
0,109443
4,84192
2,170039
2,173301
4,187541
2,172499
0,213015
0,230170
4,82362
2,42892
0,210041
1,174325
0,45241
0,58799
0,70490
0,110415
2,37129
2,20894
0,20878
2,69278
2,121691
2,58899
0,40342
0,139718
0,166271
0,42213
2,158990
0,27190
0,430985
0,154226
0,37168
2,180894
0,144231
0,21138
2,11367
0,39055
3,245226
2,142487
2,95383
0,67737
2,194188
2,54861
0,86331
0,103742
0,83869
2,74626
1,11039
0,62989
0,78362
0,43766
0,82679
0,91551
2,85469
0,79113
0,233063
2,289336
2,222413
3,69353
2,189803
2,118778
2,420743
2,388182
0,5995
0,246314
2,203060
2,130233
2,130694
0,117467
0,52477
2,210842
2,176085
4,174358
0,228407
2,398452
2,229974
0,169881
2,27584
0,174928
2,37420
2,199782
0,28323
2,328069
2,253988
0,214139
0,25583
0,186929
2,224950
4,58515
1,46445
2,14499
2,54277
3,149725
3,163795
2,128151
2,127866
2,100812
0,225747
0,185267
0,28981
2,119278
2,8213
0,25707
2,328631
2,211233
0,84283
0,69406
0,171910
0,64807
0,229296
2,17478
1,230864
3,72123
2,171698
0,13194
2,35076
4,30077
3,259311
2,252385
2,209504
2,53500
4,240629
0,195269
2,35718
0,58061
3,265111
2,115283
2,159024
0,84152
0,66469
2,44432
0,227348
2,152603
2,101740
2,170309
0,32616
0,36671
0,81462
0,13632
2,76127
3,267219
0,183654
0,257618
0,31013
0,41932
2,54229
2,83678
0,15826
0,40593
2,37488
0,42329
0,72091
2,158232
0,191714
2,114718
0,48734
4,143777
2,124409
0,53061
2,14432
0,199177
0,107445
2,124623
2,39516
2,40034
0,245775
2,53389
0,8434
0,206183
0,122796
2,317246
0,111473
2,204810
2,126963
2,136735
0,153158
4,56965
0,243531
0,290075
0,292062
0,95410
0,54773
0,120497
0,95504
0,177945
2,127560
0,83896
0,277809
0,118289
0,109391
0,159128
2,39102
0,79690
0,150249
2,94747
0,89581
0,90966
1,170399
2,24671
2,96944
0,190880
4,173467
2,193638
4,4949
2,110992
0,27093
2,225235
3,245170
0,16076
2,33114
0,63206
0,71847
4,152206
2,173480
0,206408
0,176068
2,168806
3,39148
0,73554
0,38189
0,145059
2,63954
4,113594
2,60140
0,75507
2,303296
0,110391
0,75404
4,173340
2,256122
2,121498
2,159002
0,140174
0,211024
2,164278
2,126749
0,168530
0,84971
0,81867
2,20305
0,137094
0,157350
0,6418
0,31334
0,15494
0,240916
4,54642
2,91052
0,221667
0,51259
4,182972
4,95943
1,159037
0,102207
0,52395
0,91817
4,79316
2,242661
4,163875
1,81600
2,19551
0,31769
0,91380
0,2442
0,29403
2,101352
0,55922
1,84178
2,41374
2,59145
2,149206
0,10958
0,118011
0,26657
0,135855
2,88293
0,159932
2,28062
2,21072
0,37351
0,33998
0,39311
0,161315
3,249072
2,61663
0,56906
2,31780
2,164353
0,255576
0,297560
0,266549
2,134096
1,138977
0,109259
0,89445
2,75020
2,156965
0,71622
2,11188
2,177047
0,331958
0,288526
2,53063
2,72872
2,174344
2,25003
2,60976
2,52150
2,78308
0,114638
0,217993
0,34131
1,174671
2,157384
2,136727
0,56647
2,185008
0,199423
0,24475
4,215991
0,21073
2,11765
4,104710
0,92834
2,126783
0,92647
4,173465
0,19199
4,126319
0,111421
0,57680
2,72465
2,69746
0,114888
4,104086
0,222911
0,250769
2,184846
2,84690
2,65374
0,36075
2,117773
0,78239
2,76268
2,100409
0,7269
2,207769
4,137968
0,358076
2,12758
0,104067
0,173185
4,81657
0,42262
0,42456
2,180383
0,29007
0,22264
2,96482
4,218689
0,107430
2,95093
2,100241
2,378240
2,72013
0,44969
2,44693
0,143973
4,54102
0,208529
0,253077
4,157099
0,37947
0,48397
0,181886
2,72767
2,127687
2,107203
0,112575
0,216369
4,171540
2,164328
4,37564
0,54312
0,27960
0,33031
0,30123
0,186992
0,130150
0,184352
0,136437
2,100898
1,15359
2,236399
0,128006
2,33280
0,17940
2,2180
2,100063
0,21435
2,90728
3,86221
0,36299
0,59744
0,281556
0,157841
3,271009
0,295841
3,45266
0,11927
0,19400
0,40352
2,59118
4,46136
0,242033
0,47831
0,44516
2,79919
2,118761
0,177888
0,66892
4,234155
0,170234
2,54278
2,54279
0,26947
2,160068
0,60025
4,14028
0,137748
0,104211
0,144121
0,152760
0,150093
4,137106
0,32996
4,106573
2,136582
0,97794
0,97020
0,58427
2,209247
2,99608
0,91101
0,83665
0,61501
0,249397
2,83564
2,118513
0,133018
0,133021
2,45930
0,137566
2,2594
2,253445
4,343435
0,24685
0,49729
2,75090
0,43191
0,42325
0,87293
2,219318
2,172890
0,87358
0,106828
4,239155
0,74461
0,20756
2,16032
2,4883
2,27952
2,52147
2,190341
2,174688
0,103717
2,205384
2,144336
4,120143
2,258126
0,41109
0,25519
0,47100
4,141614
2,17794
0,422906
4,45115
4,33801
0,56441
2,146490
4,140873
0,141043
4,246320
0,197082
0,84362
0,232898
4,67793
0,122435
0,143049
2,99367
0,37585
0,157834
2,226857
0,137321
2,192345
0,210913
4,83727
2,71203
0,43042
4,206822
2,40435
2,172120
0,232731
0,117426
3,158517
0,31445
2,81699
2,370353
2,146375
0,157847
0,31295
2,12124
2,32547
2,219931
0,162987
2,33563
0,39341
0,114575
0,102597
2,43700
0,20493
2,133441
2,103732
0,237692
2,418029
0,71055
2,210047
0,17684
0,30127
2,249923
2,60160
2,98162
2,142573
2,83401
0,13470
0,79869
0,14872
0,355515
2,359195
0,218277
0,212721
2,103875
2,22504
0,182246
2,92850
0,41639
0,222899
0,120467
0,201086
0,201550
2,84319
2,102862
2,141635
2,255756
2,256106
2,233470
0,253046
2,21474
0,142984
4,13934
2,13061
0,24589
2,83573
2,41445
0,125680
2,33817
4,137646
2,48707
2,4494
1,86814
0,187028
0,252841
2,77458
0,266333
0,248507
4,127847
0,204765
2,183836
0,220286
2,294709
2,295355
2,329740
0,172913
2,225565
0,158908
0,157336
0,159937
2,179146
2,24417
2,160070
2,220724
0,67657
2,145926
2,77133
0,254065
2,191515
0,153652
0,21580
0,32930
4,19325
0,133715
0,192102
2,263937
4,111481
2,205724
0,225574
0,158914
4,21379
4,18224
2,85444
0,95243
0,24756
2,70798
0,159095
1,117375
2,156284
4,86381
2,254464
2,199818
0,158907
0,198375
0,159152
2,83214
0,48263
0,100632
2,156415
0,266373
0,22259
0,52817
0,79073
0,10574
0,90517
2,201414
2,53182
2,87587
0,108668
0,88583
2,51581
4,23527
2,202141
0,55398
0,121074
0,121695
0,41552
0,49001
2,257155
2,87017
2,204349
2,242076
0,47459
0,168245
2,47626
0,19492
1,149862
0,37316
1,248774
2,175291
0,255577
0,121015
0,121113
2,196024
2,80837
1,191566
4,222671
4,37646
0,128246
2,21788
0,241968
2,256731
0,45384
0,43135
0,20626
2,167983
2,79893
0,73624
0,79194
2,200145
0,184578
1,56743
0,148044
0,120509
2,3162
0,24775
0,20695
0,74579
0,82703
0,97370
0,136797
0,242042
1,38049
2,118769
0,177494
4,40346
1,45514
0,109404
0,68827
2,182827
3,64047
2,74343
2,8064
0,209403
2,235260
4,94331
0,24202
0,238972
2,116894
0,145995
0,159464
0,68713
0,144728
0,144724
3,47771
0,96920
2,115821
0,58767
2,83201
0,62156
1,228202
2,203217
0,54597
2,184323
4,39853
0,209355
0,134350
2,236737
0,118915
0,116760
0,39293
2,101242
1,157690
2,55825
2,72962
2,186971
2,199740
2,214250
2,86133
0,46460
2,31950
2,249726
2,164184
2,160162
2,4111
0,85620
2,192577
0,394403
0,26286
0,45007
2,22592
0,31214
0,109891
2,25541
2,80992
4,248390
0,71996
0,39211
0,16167
0,62709
2,47194
0,42552
4,100402
0,168399
1,114172
2,180420
0,209276
2,195022
2,128113
2,119685
2,226247
0,86834
2,227783
2,257346
2,204668
2,214418
4,203715
4,256628
0,151043
2,19501
2,110381
0,38080
0,56415
2,215031
2,191104
0,42216
0,27196
4,29290
0,4112
2,173455
1,233841
1,102855
2,63143
0,373745
0,12685
0,112731
0,42551
0,1732
0,49396
2,142159
0,5494
0,70993
0,99119
0,17456
3,103971
2,68123
2,233917
4,65674
0,95752
4,232862
2,204113
2,94664
0,253239
2,31329
2,125395
4,53168
2,168767
2,155084
4,97733
0,188207
2,145220
1,36861
0,111250
4,14408
0,42802
2,117905
2,40172
0,192134
0,186997
0,218931
2,89237
0,119360
0,215743
4,391069
0,64527
0,190955
2,208277
3,256561
0,9753
2,229613
1,51486
2,199463
0,213386
0,38655
2,34079
0,252607
4,110112
0,209799
2,138222
0,60438
2,224040
1,146955
2,174675
0,94344
2,65170
0,29854
2,246007
0,256474
2,80973
2,170689
0,34459
2,183433
2,180960
0,56533
0,38626
1,96769
1,95177
2,193612
0,200505
2,52762
2,178603
2,94887
0,191294
1,69492
4,131916
0,211078
0,40715
0,70417
0,264482
2,180299
0,158091
4,171776
0,40740
0,64349
0,48591
0,46667
0,90590
0,77528
2,44369
0,39214
2,35057
2,67633
0,25706
4,148778
1,104250
2,88237
0,102382
0,42733
0,127495
2,26831
0,197611
0,42711
2,251519
0,74241
0,47628
2,130745
2,185602
0,157832
2,127540
0,157547
4,24006
0,45588
0,94248
2,71990
0,249660
0,35074
0,156320
0,244509
0,62661
2,98136
0,268875
0,50767
0,161297
0,211603
0,30844
0,197796
2,61492
2,73215
2,179538
0,172340
2,25388
0,47956
4,127702
0,172385
4,262481
0,202183
0,196027
1,226448
4,214314
2,32005
0,60908
0,119926
0,214030
0,157353
0,153641
0,77333
2,167575
0,59726
0,236751
2,42697
2,166621
3,84465
2,219553
0,25951
0,193610
2,184345
1,242203
4,12242
0,113743
2,258369
4,29721
4,93122
0,209350
2,19063
2,139799
2,215656
0,203739
2,127016
0,199341
0,123961
0,95556
0,221737
2,254473
0,152792
0,112083
0,89547
0,43857
0,80918
2,130398
0,54752
0,85564
2,95555
2,89584
2,168742
0,145247
0,210479
0,159403
0,46943
2,252143
2,126442
0,242310
0,38585
2,43901
0,180624
0,44323
2,211059
2,300940
2,293444
0,76649
4,44269
1,225564
2,137217
2,226269
0,192813
0,69054
4,22701
0,141643
2,137475
0,119593
0,51848
0,236417
2,197919
0,120837
4,245909
0,44721
0,61642
2,42472
0,71721
0,195589
2,33091
2,46845
2,49588
2,54919
0,195841
4,53223
2,177552
4,227425
0,258096
0,216541
2,112287
2,201360
1,258476
3,272525
2,49158
2,191720
0,110958
2,259879
2,174316
2,52531
1,205601
0,152599
2,39785
2,19703
0,30648
2,262338
0,53144
0,38980
2,82529
0,94478
0,26166
2,139519
2,186935
2,56967
0,48949
0,16931
2,36465
4,38281
0,44263
4,252680
2,105945
2,128237
0,197562
0,10244
0,55589
4,195522
2,54281
0,199715
0,240832
0,127585
0,124905
0,179818
2,90617
0,74505
0,187596
2,222724
3,223971
2,188166
2,192132
0,212231
0,42092
0,41781
2,215407
2,4269
2,54280
2,54284
2,263111
2,59981
2,249724
0,212778
0,94752
2,37848
0,209091
2,256922
0,41847
0,1840
0,49634
1,267795
0,69780
2,91456
2,89670
2,120852
0,54306
2,40721
0,96912
2,205225
2,54307
2,253251
0,179085
0,113833
0,91471
4,113154
2,238006
3,391166
3,182848
4,210947
4,158936
0,138544
2,158864
2,214990
0,174162
2,95551
2,121890
0,55335
0,260202
0,260339
2,171795
0,49514
0,272543
4,213270
2,173151
0,232672
0,198277
2,253270
2,276122
1,56171
0,166822
0,75950
0,462788
3,17156
1,204784
2,169864
2,169853
0,147726
0,65603
0,33543
0,47901
2,102651
2,192149
2,254474
0,148021
0,5421
2,268823
2,194722
0,58832
2,183336
0,92269
0,77925
2,5157
0,118283
0,176670
0,46615
2,190950
0,32929
0,133827
0,258893
2,137698
0,209249
0,99312
0,188161
0,109133
0,42200
2,31185
4,252147
2,51069
0,137113
2,228339
2,262391
2,185949
0,173192
0,60643
0,203819
0,177677
0,106938
2,20880
2,64923
0,75130
2,198185
0,255497
0,174323
0,39567
1,281908
2,173908
2,159012
2,248376
0,192133
0,62876
0,54544
0,181753
2,255268
0,256118
0,91245
2,79778
0,207021
0,120653
0,82657
2,185471
0,42886
2,245175
0,46941
2,160008
0,267752
2,136786
2,234154
2,175339
2,220494
0,163376
0,92349
2,248212
2,248688
2,217948
0,4926
2,222935
0,209185
0,40458
2,174682
1,175541
4,220820
2,105875
2,79906
4,140870
0,94671
0,40485
0,93057
0,106042
4,128841
4,82881
2,202238
0,61221
0,44631
0,43808
0,104556
4,131366
0,50379
0,110428
0,41943
2,100271
0,157851
1,1731
2,15942
0,78463
0,68247
0,41415
4,250651
2,201066
2,218425
0,93837
2,227700
2,83406
0,208182
0,228028
2,126676
0,114574
4,187017
0,244088
0,156022
1,84201
0,82702
2,228915
0,102272
0,38195
0,194662
2,48573
0,50028
4,112160
0,275573
0,38962
0,226630
4,254126
4,240594
0,78355
0,84796
4,87368
0,209780
2,177703
0,250605
0,213342
2,159770
0,119575
0,172475
2,86283
0,28497
3,21974
4,146521
2,91722
0,28006
3,164379
2,51976
2,140456
2,146243
2,250577
0,159701
4,26480
0,259943
0,85350
1,253279
2,256593
0,133558
0,86297
0,184098
0,43868
2,31880
0,209451
0,77444
0,27460
0,58733
2,139575
0,44769
0,250658
2,159137
2,90829
2,140783
0,262390
2,110823
0,151431
2,84364
0,140825
0,91314
2,215042
0,242102
0,74629
2,86549
0,50761
0,72473
0,259975
4,169607
2,204968
2,66762
2,206192
0,21798
0,89187
0,171372
0,133411
2,13167
2,295958
4,176403
1,70706
0,43741
0,64976
2,80653
2,288162
0,180296
2,248888
1,186988
0,212899
0,218836
0,100088
2,127091
0,88061
1,174319
0,120673
0,50032
2,79255
2,72951
2,262340
2,118887
0,43387
0,278878
2,174352
0,226486
0,15419
0,139406
2,219823
2,264723
2,64246
2,242224
2,28440
4,279661
0,29126
0,99647
2,108636
0,114838
2,267999
0,244786
0,213635
0,210577
4,48375
0,92323
0,152790
0,250766
0,88059
0,49445
0,250705
0,159090
2,257974
2,184866
0,104528
2,204007
2,252200
0,121401
2,86640
0,49104
0,119450
2,83721
0,32053
2,41517
2,258750
2,108574
2,335340
0,26823
4,250700
0,123109
0,89873
0,129974
2,102668
0,169298
2,128437
4,39155
2,211052
2,109716
0,101281
4,29058
0,80264
2,198453
2,84801
0,32143
0,43499
0,184346
1,168426
2,224076
2,121135
2,265349
0,209920
0,85788
0,253235
2,259233
0,227877
2,254143
0,44588
2,253310
0,40222
2,106402
2,73250
4,206574
0,71704
2,262267
0,148243
0,225886
0,105789
0,64627
0,98094
2,101308
4,65096
0,244267
0,30146
2,79553
2,238067
0,53482
0,238636
0,146919
0,43257
0,89551
0,214075
0,118340
0,132263
1,63358
0,53870
4,208284
0,242095
2,74294
2,99324
0,121234
4,145668
0,298158
0,262958
2,200051
0,185460
0,138103
0,250551
0,235984
0,276935
0,37737
0,184315
4,282268
2,279414
2,79773
2,163710
0,150897
0,44527
0,56329
0,157849
0,47401
2,159667
0,231576
2,12470
2,158219
0,87966
0,38691
2,44405
0,172542
2,46853
0,156713
2,114577
2,34469
0,70005
0,168031
2,44752
2,113091
1,136616
2,29313
2,191293
2,162372
0,215848
0,109913
0,108003
0,50916
2,54013
0,25722
0,40990
2,21393
2,215962
1,31896
0,70476
0,26566
2,60106
2,35837
2,82120
0,27906
2,244536
0,242088
0,60316
1,199977
2,238603
2,149893
0,57331
0,80705
2,169760
2,262904
1,161056
3,164419
2,243683
0,118953
0,46076
0,63333
2,269100
2,276621
0,116495
4,438144
0,284711
2,53865
0,53425
0,27270
2,204213
0,92848
2,63334
0,244566
1,7983
2,69325
0,50372
2,209269
0,157845
2,261813
2,4992
2,44155
0,239566
0,192143
0,217316
0,242454
0,167948
4,212849
2,38730
0,229297
0,61991
0,61050
0,36964
0,60287
0,78075
2,139997
0,265169
2,159160
0,53576
2,252822
2,253306
4,94196
2,64934
4,84986
0,18628
0,228194
4,242643
0,192623
2,133786
0,117959
2,30195
0,151310
0,107891
2,193722
0,67822
2,201361
0,107828
0,42676
2,244610
1,261825
0,120212
2,161602
0,106337
0,47517
4,76757
2,98566
2,273404
2,296778
2,254446
0,56085
0,243935
0,112999
2,48347
0,137876
0,227156
0,62045
2,174337
4,286709
4,53544
2,59701
2,210739
2,54487
4,81543
4,143295
0,42825
4,53860
0,193893
2,5800
1,152756
2,240679
2,124069
0,64129
4,30057
0,57868
0,42796
1,146428
2,25032
2,37352
2,198436
2,314285
2,269650
0,124972
0,22937
0,74767
2,69225
3,55225
0,292893
0,258805
0,108010
0,56268
4,242022
0,22555
2,36138
0,85547
0,162532
2,178606
0,56354
0,71320
0,81828
0,275619
0,43877
0,112087
0,292294
0,211067
0,212769
4,189
2,255491
0,272261
2,213417
0,65210
2,249164
2,33209
0,257377
0,86997
2,122698
0,358199
2,290274
1,75785
2,123561
2,95372
2,265010
1,157823
0,31937
1,176069
0,85765
2,82760
2,44022
0,32142
2,360380
2,211065
0,297677
0,198460
0,76329
0,209244
2,41810
0,203245
0,197696
4,221902
2,257668
0,29705
2,60228
0,259761
2,56702
2,297167
4,288427
2,245184
0,83310
2,98355
0,220289
0,202125
0,262357
0,38467
2,174326
2,91207
0,127812
0,25747
0,180856
2,261101
0,282813
0,124470
4,39398
2,209189
0,273621
2,256274
0,89092
2,64973
3,64522
2,285692
0,38462
0,40951
0,47571
2,74950
2,252956
3,273656
0,242090
2,46737
2,119700
2,189277
2,281468
2,135800
2,64683
0,88573
0,247182
2,207780
2,2692
2,254775
0,241848
4,187458
2,126172
2,250777
0,402857
4,94590
0,76846
2,242683
0,98250
0,198567
2,174314
2,40218
4,173300
0,116569
0,147106
2,56364
2,285597
0,117969
0,49503
2,203024
0,201283
0,177335
0,242131
0,118245
2,35568
0,329227
0,76047
4,291162
2,285946
2,242475
0,286402
4,57277
